experiment,part,circuit_family,circuit_type,n_qubits,depth,trial,seed,optimizer,gate_count,original_size,optimized_size,reduction,fidelity,success,runtime_seconds
10,random,Universal,random,5,20,49,91,greedy_phase1,100,100,100,0.0,0.9999999999999916,False,0.001585245132446289
10,random,Universal,random,5,20,49,91,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999927,False,0.0184175968170166
10,random,Universal,random,5,20,49,91,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999927,False,0.06870603561401367
10,random,Universal,random,5,20,50,92,greedy_phase1,100,100,100,0.0,0.9999999999999936,False,0.00099945068359375
10,random,Universal,random,5,20,50,92,commutation_phase2,100,100,98,0.020000000000000018,0.999999999999994,False,0.005998849868774414
10,random,Universal,random,5,20,50,92,hybrid_phase1_2,100,100,98,0.020000000000000018,0.999999999999994,False,0.057845354080200195
10,random,Universal,random,5,20,51,93,greedy_phase1,100,100,100,0.0,0.9999999999999918,False,0.0010001659393310547
10,random,Universal,random,5,20,51,93,commutation_phase2,100,100,98,0.020000000000000018,0.999999999999992,False,0.011999368667602539
10,random,Universal,random,5,20,51,93,hybrid_phase1_2,100,100,98,0.020000000000000018,0.999999999999992,False,0.07051396369934082
10,random,Universal,random,5,20,52,94,greedy_phase1,100,100,100,0.0,0.9999999999999899,False,0.001997232437133789
10,random,Universal,random,5,20,52,94,commutation_phase2,100,100,88,0.12,0.9999999999999911,False,0.01150965690612793
10,random,Universal,random,5,20,52,94,hybrid_phase1_2,100,100,88,0.12,0.9999999999999911,False,0.06630992889404297
10,random,Universal,random,5,20,53,95,greedy_phase1,100,100,100,0.0,0.9999999999999948,False,0.0028107166290283203
10,random,Universal,random,5,20,53,95,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999961,False,0.009139537811279297
10,random,Universal,random,5,20,53,95,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999961,False,0.06227755546569824
10,random,Universal,random,5,20,54,96,greedy_phase1,100,100,100,0.0,0.9999999999999918,False,0.0010004043579101562
10,random,Universal,random,5,20,54,96,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999922,False,0.003999948501586914
10,random,Universal,random,5,20,54,96,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999922,False,0.07649540901184082
10,random,Universal,random,5,20,55,97,greedy_phase1,100,100,100,0.0,0.9999999999999897,False,0.0019986629486083984
10,random,Universal,random,5,20,55,97,commutation_phase2,100,100,94,0.06000000000000005,0.9999999999999906,False,0.01898193359375
10,random,Universal,random,5,20,55,97,hybrid_phase1_2,100,100,94,0.06000000000000005,0.9999999999999906,False,0.08046770095825195
10,random,Universal,random,5,20,56,98,greedy_phase1,100,100,100,0.0,0.9999999999999927,False,0.002000093460083008
