experiment,run_id,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial
E27_new_families,e27_full_20260721_040206,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0009882450103759766,1,0
E27_new_families,e27_full_20260721_040206,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0009512901306152344,1,0
E27_new_families,e27_full_20260721_040206,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0019958019256591797,1,0
E27_new_families,e27_full_20260721_040206,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0009984970092773438,2,1
E27_new_families,e27_full_20260721_040206,WState,6,6,10,21,21,0.0,1.0,exact,True,0.002371549606323242,2,1
E27_new_families,e27_full_20260721_040206,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0009150505065917969,3,2
E27_new_families,e27_full_20260721_040206,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0016851425170898438,3,2
E27_new_families,e27_full_20260721_040206,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0010020732879638672,1,0
E27_new_families,e27_full_20260721_040206,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0010006427764892578,1,0
E27_new_families,e27_full_20260721_040206,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0010724067687988281,1,0
E27_new_families,e27_full_20260721_040206,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0009481906890869141,2,1
E27_new_families,e27_full_20260721_040206,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0020084381103515625,2,1
E27_new_families,e27_full_20260721_040206,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0009882450103759766,3,2
E27_new_families,e27_full_20260721_040206,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0009937286376953125,3,2
E27_new_families,e27_full_20260721_040206,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0009024143218994141,1,0
E27_new_families,e27_full_20260721_040206,WState,6,6,30,21,21,0.0,1.0,exact,True,0.001984119415283203,1,0
E27_new_families,e27_full_20260721_040206,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0019991397857666016,2,1
E27_new_families,e27_full_20260721_040206,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0010972023010253906,3,2
E27_new_families,e27_full_20260721_040206,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0010881423950195312,1,0
E27_new_families,e27_full_20260721_040206,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.003086090087890625,1,0
E27_new_families,e27_full_20260721_040206,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0010063648223876953,2,1
E27_new_families,e27_full_20260721_040206,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0020155906677246094,2,1
E27_new_families,e27_full_20260721_040206,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0010004043579101562,3,2
E27_new_families,e27_full_20260721_040206,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0010800361633300781,3,2
E27_new_families,e27_full_20260721_040206,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.003081798553466797,3,2
E27_new_families,e27_full_20260721_040206,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0010008811950683594,1,0
E27_new_families,e27_full_20260721_040206,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.002997159957885742,1,0
E27_new_families,e27_full_20260721_040206,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0010797977447509766,2,1
E27_new_families,e27_full_20260721_040206,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0030035972595214844,2,1
E27_new_families,e27_full_20260721_040206,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0011975765228271484,3,2
E27_new_families,e27_full_20260721_040206,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0009965896606445312,3,2
E27_new_families,e27_full_20260721_040206,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0029993057250976562,3,2
E27_new_families,e27_full_20260721_040206,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.000995635986328125,1,0
E27_new_families,e27_full_20260721_040206,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0031104087829589844,1,0
E27_new_families,e27_full_20260721_040206,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0010828971862792969,2,1
E27_new_families,e27_full_20260721_040206,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0030994415283203125,2,1
E27_new_families,e27_full_20260721_040206,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0011014938354492188,3,2
E27_new_families,e27_full_20260721_040206,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.002997875213623047,3,2
