experiment,run_id,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0010159015655517578,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0010118484497070312,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0009922981262207031,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0010001659393310547,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0010051727294921875,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0009937286376953125,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0010080337524414062,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0009176731109619141,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0010001659393310547,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0009996891021728516,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0009522438049316406,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0010018348693847656,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0010783672332763672,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0009961128234863281,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0009684562683105469,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0009920597076416016,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0010204315185546875,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0010063648223876953,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0010027885437011719,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0009982585906982422,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0009980201721191406,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0019121170043945312,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.001010894775390625,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.002000570297241211,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0009968280792236328,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0020012855529785156,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0010001659393310547,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0009992122650146484,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0010004043579101562,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0009992122650146484,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0010004043579101562,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0019974708557128906,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.002001047134399414,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0020110607147216797,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0009951591491699219,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0010898113250732422,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0019125938415527344,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0009088516235351562,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,6,6,10,21,21,0.0,1.0,exact,True,0.0020165443420410156,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,6,6,20,21,21,0.0,1.0,exact,True,0.001504659652709961,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0010809898376464844,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,6,6,20,21,21,0.0,1.0,exact,True,0.001993417739868164,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,6,6,20,21,21,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,6,6,20,21,21,0.0,1.0,exact,True,0.001004934310913086,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0010023117065429688,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,6,6,30,21,21,0.0,1.0,exact,True,0.001999378204345703,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0010001659393310547,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0009982585906982422,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,6,6,30,21,21,0.0,1.0,exact,True,0.0010008811950683594,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,6,6,30,21,21,0.0,1.0,exact,True,0.002080678939819336,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0010914802551269531,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0030832290649414062,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0009980201721191406,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0010004043579101562,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.003003358840942383,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0009992122650146484,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.0016546249389648438,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,8,8,10,29,29,0.0,1.0000000000000009,exact,True,0.002999544143676758,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0016264915466308594,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.002089977264404297,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0009443759918212891,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0010826587677001953,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0019986629486083984,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,8,8,20,29,29,0.0,1.0000000000000009,exact,True,0.0030913352966308594,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.00099945068359375,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0031003952026367188,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0010814666748046875,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0020911693572998047,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.001001119613647461,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,8,8,30,29,29,0.0,1.0000000000000009,exact,True,0.0030956268310546875,3,2
