semantic_cell_id,input_circuit_sha256,listing_model,rule_set,window_gates,successful_budget_count,formal_success_rows_bound,qpy_sha256,declared_qubits,ancilla_qubits,active_qubits_static,logical_gate_count,logical_depth,multi_qubit_gate_count,two_qubit_gate_count,measurement_count,reset_count,swap_count,toffoli_ccz_count,logical_t_tdg_count,two_qubit_depth,logical_t_tdg_layer_depth,interaction_graph_pair_edges,interaction_graph_density,contains_non_clifford_t_operations
c603f132916b1aa7b67e56b2fd393ff0e5997444a9e6bc28f278d91ca5d41cf1,cdd100c7eff0d706945d603b660c1569d33187e1be34e594e80d66dbe901ac39,WCL,COMMUTATION_ONLY,16,3,3,4ed54db04c5d9d5cb4c3fa58fd94858608bccb5cc82a92be26bd465416096913,4,0,4,30,11,6,6,0,0,0,0,0,5,0,3,0.5,True
c6069572ec5c74470dd596c0b0656d35931aead9c2a6347c360e43df3bd170dd,834aeb4ed3be004b7a0b3e681d43de66de6de8f35a5e9fb1bfa818d7b959284b,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,16,3,3,69aaf8e8ff691722fe26eda06d8feaff1efdd761481fb85c06fa7229f91c64ac,8,0,8,62,15,14,14,0,0,0,0,0,9,0,7,0.25,True
c6165654f4d06df165f39eb0eb45d5d3a75310e2a50c7619a593559f0702e844,edd5a22e6ec1e0d26a85c6c718e1e94836f192ceab2dbfb5f4d8a6786339dd0d,LBL,COMMUTATION_PLUS_TEMPLATES,64,3,3,619d698f960f809a22acd05c98c716dd3bcaa3bdead8f14cd373e63d480491a8,6,0,6,48,24,20,20,0,0,0,0,0,14,0,5,0.3333333333333333,True
c61b72189d9c73c44549a9c770ce14c1303cdbe8e0f254074851f496e9cade52,27c1cdf3eda94e12894f67e152b42d888e3e26b135a7921a2ff59c204f99788d,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,4,3,3,bcfd570ff2dbbf09039166a1b25073a3d2a98aeeb3b1c12ff05247db78795d02,9,0,5,15,7,3,3,0,0,0,0,0,3,0,3,0.08333333333333333,False
c633d84b11a53a57044c601ce4c7b762d3e62570964335544760312cf3585ec7,8a0f6aa4d86982e6f5d44dfb1933a65cba2e861eeaa794468785325cd7f38e8a,LBL,COMMUTATION_PLUS_TEMPLATES,4,3,3,a9fead070a71fb95af9201e1a4d6575714557faba5154fe800f89fb74ae2413d,6,0,6,16,6,2,2,0,0,0,0,0,2,0,2,0.13333333333333333,False
c66963b97ffaa2ed4f5b694973d24f6b38c759edb1bd3b525ef3984334ddefe9,389bf6f7858d6a53b8763831df2427cec2bb16be06630b7211a9f557a2dfcd75,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,64,3,3,7ebf0b09258111a7c1691072b09ad39a566c93016b2369401e2e023890dbed91,5,0,5,532,440,258,252,0,0,0,6,90,235,90,10,1.0,True
c66ce0786d82441c856d0616522c3aea8b6b1662585ec997faa3ea0a22c13e90,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,4,3,3,88b2eeebe7e9f12acbf961442a804b31adf2b9fe55890825cf6cdc18a90fc64c,4,0,4,22,8,6,6,0,0,0,0,0,4,0,3,0.5,True
c672351c7ca94bab0730b20962387c3f11ec27f8985ca22f85a0f2182fa167ab,e166fa2a19a186e5e1137d16871bf8113bf541253cf619d063dff93086ac2fbd,WCL,COMMUTATION_ONLY,4,3,3,3ccbbbec7806fcf3525e81f73e91c36f69dd98db283db9c09aa6a3a69c5d2c2f,8,0,8,1102,753,438,438,0,0,0,0,232,339,159,25,0.8928571428571429,True
c67bb35e8c5c7fab61632fe4ed49a66547979ac83a195a836e16a63e2055ad0a,b81e1fce8a1444d85177c6bc7af38bad39960f4060e55d08611f399ee4619722,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,64,3,3,29c0569bd6cc700611bd0c898be7e8b1a1107f49599450bdb031ee20baf6ffbb,5,0,3,4,4,2,2,0,0,0,0,0,2,0,2,0.2,False
c6987076af66cf6551b23053dd07cc58d392dc833ef7df51eb35780a2e25e358,c5d3cc7e27224a7f0435dbe10fc8c046011f5e3b58eea6c57431181a4bcbcb20,WCL,COMMUTATION_PLUS_TEMPLATES,4,3,3,4a28b781763c6da8a083b3153d6698d4499f52376aa77b441df8cc8839019a67,7,0,7,3778,2615,1590,1584,0,0,0,6,762,1242,474,21,1.0,True
c69a37761bdde30a0f1b018ddbe96605c54fd5cc2e77b0f1a49a5bdfe671148d,fad3c5f191237ccefb3283566a70159b1baa6b56d18ce49a8add74141be307f5,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,16,3,3,87a8f0935db8d8271ed3f2620e720339754b589ecb63a3720a016d28a3eb69ad,5,0,5,7,6,4,4,0,0,0,0,0,4,0,4,0.4,False
c69b6545a06e737bb33a42a8e372033b55897b9ef3659a893b7182f9d0b664aa,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,64,3,3,6e12b7a0e3c7b413fce0d90d83befc8cdf32f90c335a9d65b6596228d9d95ae8,5,0,5,6,6,4,4,0,0,0,0,0,4,0,4,0.4,False
c6a5ee214d8816b648cd12b2cd2adee45be1beefb4774c3a6666c74090f4cbff,b63fd2de0ff796d62723a6961d9f93b047c283f4c15875f6f34624e5c2b51a09,LBL,COMMUTATION_PLUS_TEMPLATES,64,3,3,1c94bcbf2e9c4ce439ae7db34bfde991ee25935d1b48745155a297e3714169de,6,0,6,21,8,3,3,0,0,0,0,0,2,0,3,0.2,False
c6a700cd23d5349110f142a5fca6994436a86cb7d5aea57925f03c5958a2c5ac,baa36a6bacd09d29a4e1ac1a3471506608430765957e6bc127dfa683d2dcf33d,WCL,COMMUTATION_ONLY,4,3,3,b61529058ade6fc05264a6315e3db211df8e12f829ed8da64206ebbaa4a87fa0,6,0,6,34,8,10,10,0,0,0,0,0,4,0,5,0.3333333333333333,True
c6b63a3f905cdde4469b2fc1e6fa8ba991bb22a0677ff8f94b0d83c5a12492e5,7052aff8dd4903f03c23a3ac996d18fe787bf1c0241facc9c524e5ea4facd903,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,64,3,3,64ed6351d68608c8cf9ddbd5f6daefe4deda7a50a70497af8862f430390d030e,7,0,7,9,8,6,6,0,0,0,0,0,6,0,6,0.2857142857142857,False
c6c24fef10ae0b05c2dc1ce11959c0bad410a5950788d497ead99c289c7ea54a,3e0c8afaa2c7ac511c66cdc6f54a4f59ecec9d97e00b3f1ed0997592613b2ff4,WCL,COMMUTATION_ONLY,16,3,3,b4ae3b676120e20914ed8aa407afdef8619a23f620d28a6e8f3f5d4272d67054,8,0,8,62,15,14,14,0,0,0,0,0,9,0,7,0.25,True
c6c33d5cf4fc2b49b096d27afb2ed6a9db0ecca760a3d0b7b33024216c49c74c,f88dd26fe808edabf53419e020b87e3b4a517886def363d693787b3bc9728cf8,WCL,COMMUTATION_ONLY,64,3,3,a0cee53e523412e94b1db00d4d28b66abb06d65cb2c1dd57c941c79a8a115c5d,6,0,6,1750,1307,756,750,0,0,0,6,384,642,282,15,1.0,True
c6c4f5e011982759a1d961653e49182acfe5881a28bd3887280704cca6593166,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,LBL,COMMUTATION_PLUS_TEMPLATES,4,3,3,7ddf8808ceaab17c96370cbd1b7c1babf5309910950d138fd269b32fe4710002,4,0,4,6,6,5,2,0,0,0,3,0,2,0,6,1.0,True
c6c7bec5743f231207cd7bc34d9cd864aaf8a5274f55b83bf11609ab9fadd4bd,587577f385cf54a3edd3cc639b3ac8cc5aa139f2ef414827515ddc7be4c12104,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,16,3,3,4df562769ac79b98c9c415dbdab568dff3fa835e9aeaafd2aff869a05d1025db,8,0,8,8,8,7,7,0,0,0,0,0,7,0,7,0.25,False
c6c9f0c99073ef074ebab807a02eff967b7f80155b467a32a48fc4a72183f81e,60cbd40ccece385b0f47d6dbd5667c78d5709e2708b86620c809015e346ab443,LBL,COMMUTATION_PLUS_TEMPLATES,16,3,3,62a9e4873e798a7282cbff523cdd23bbd2e222fd9196c26ea196d9c6f94a7ce5,4,0,4,273,189,95,95,0,0,0,0,0,94,0,6,1.0,True
c6d58b7339333132a38918c305c2e5ab87a5ddd7c245e581a4bdca32f507bf89,de948303c9c984b841388b3aa67f077ef51521bf18b9a003b8ea79b973958b75,WCL,COMMUTATION_PLUS_TEMPLATES,64,3,3,d289344a2648d14c8a04025d743aabc6a4c71143b191109a0e6af8900096f653,4,0,4,30,11,6,6,0,0,0,0,0,5,0,3,0.5,True
c6db5370d1ff4f2e09d4b80787e59aed41f989bb30a68eaa3d94c57a9571465d,1c82b236ba06c15d01c63ef7f002938983d64d0466097126e6dd69be4a8ec39b,WCL,COMMUTATION_ONLY,16,3,3,6f4da9cbea252fc7fba4f2b12e5a43000a5eefbd981bbba025bba85b19dbda59,9,0,9,10,10,8,8,0,0,0,0,0,8,0,8,0.2222222222222222,False
c6ece89b9a63c9185926d83d11790eb65a902af494497d22464e2743cfa79185,15085463bb9acfc3d3c2fcc7416945689cf8dbdf38ee63960843c17c716d519e,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,16,3,3,17eddd0b959a7840a29c439eabaf34d5759fc776e7731c8e4d99d4b729027a4b,9,0,9,13,10,8,8,0,0,0,0,0,8,0,8,0.2222222222222222,False
c6ef832a2cb629bcb39dae04c21f0db1a5f7c06461a7f336316d4c8a91eb3036,c80dc910531d98ab04912a54ca6e6cff211f9569ba484ea14b21a9fcde6bec0c,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,16,3,3,8341111c91acf1706d3a542ad2419d8c6a7fc76aca466c44a41072427602a3fa,8,0,2,7,5,1,1,0,0,0,0,0,1,0,1,0.03571428571428571,False
c6efd10b475af3f626010de0859dd0a1819212b79d5963c40fefafa31d6ae37d,49e4535dd05722cfe2cfda0d59fcc03e485eca61c04e97f3b303a014d4a4357b,WCL,COMMUTATION_ONLY,4,3,3,7d6578f25cb105d64d0d61cac7bae2c90392214487c02ca81e184728f94f5e2f,8,0,8,46,8,14,14,0,0,0,0,0,4,0,7,0.25,True
c6fb5238f0dff5b9508a0cb0252bb693930f1b5e08aed0b6d0a0ed0a57d2efab,3caaac792211b208d26d1723c5c6222b514fd3fec82d2da780fcda89e7b16a2e,LBL,COMMUTATION_PLUS_TEMPLATES,4,3,3,8836c801257dd4d456a4e8c69be100d0953a920362f4d23f113e9c4feba9aab8,6,0,6,58,28,29,29,0,0,0,0,0,16,0,11,0.7333333333333333,True
c705827ac7a36783e0a87d05ddbb3e15b5c6ecb4a1682164fa72946e52c92b98,9b814e3da54f5c874ddcbdff9fe61f872bb409035a9acff0f2c7ae13b5c91b90,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,16,3,3,636a93f08ed7992b6ba5d8aaaa30745d3c953635f0e7489df3d4e5a8e39ce355,4,0,4,226,179,96,90,0,0,0,6,0,90,0,6,1.0,True
c707d9af212d85f19621500a24f290304f455bb0f68ce2a132246015998b1c19,5b1e86584da3b6e4065a29ec23dcba8ca2e23b69da2d3d2debdbc7a05920c733,WCL,COMMUTATION_ONLY,16,3,3,26ad2771074be846f800a009a505b0c8db35e72a7d8d9fbb2368d70490256513,5,0,5,532,440,258,252,0,0,0,6,90,235,90,10,1.0,True
c70a0a413fdf6a900695b5ff7c2a23e81e4915b0989ecd8679c739e7b6224dc6,1f2f7626c24f4a5e8e01afeec9043f45c1fe4598224d2f0f5664d76ef61ea065,LBL,COMMUTATION_PLUS_TEMPLATES,64,3,3,67411ca4e1045cb53d1ad91a3432c18ca08b3955e301d93d8f40fcd1cb3b600f,8,0,8,62,15,14,14,0,0,0,0,0,9,0,7,0.25,True
c70dddb8154398309235050c71e7ee4754e16c6f17a08c928b4512cec8e00af9,ccea9ac438850bdbc663c5c72a67f5ea0eacc8d96469a1fb20d748e4a81b5c76,LBL,COMMUTATION_PLUS_TEMPLATES,16,3,3,0ff10e0b520d693b19d84100b78277606811ffb32b6ab132138c28ee70c63c37,5,0,5,532,440,258,252,0,0,0,6,90,235,90,10,1.0,True
c7205128a956212a522b6e23f0281a13788138648eb37130da921af6baa09326,0c385466b36d1cfb45b9905a2268a95cbec405473b691709845e71a0553c0b79,WCL,COMMUTATION_PLUS_TEMPLATES,4,3,3,331f301a2382dc2d1c7a12dc73e06793ec4e232e7c464fddca0f361bb04f2d6c,9,0,5,16,8,4,4,0,0,0,0,0,4,0,4,0.1111111111111111,False
c7271e2198d2af3c6dc297b4ed6e152d43b7845c0b1edb90775da188e692b23c,a8db7c393892d2adec545708e5f0d633c2a3a558227f079b35365b5a62cf7950,LBL,COMMUTATION_PLUS_TEMPLATES,16,3,3,c870bf439ffc725c44dc0618668f4e7433449d42c04777b171deae559ffaacd0,8,0,3,4,4,2,2,0,0,0,0,0,2,0,2,0.07142857142857142,False
c72e05524a3589a962e137c794f2444ee56af78e22f0b38163a6fbae9eaa4fcd,337a3eaa7a1c3a0e02cc2a645e6f2877a665d33c46c1b9ffe66b69734d333bd6,LBL,COMMUTATION_ONLY,64,3,3,4a51f64277009b62d82689fbf68a9f002496845441ded4db55a930ee04179c97,6,0,6,20,6,2,2,0,0,0,0,0,2,0,2,0.13333333333333333,True
c73ade1ad7fa5387e8a9acf908e6b6150403ac0734aa56bb325c693bc82dd4b3,2164019ee5e79f18f2d1ccc22ecf54065aa0ae6d801bbde583c7eea6b58de838,LBL,COMMUTATION_PLUS_TEMPLATES,4,3,3,cd64143dd2f0755d1fbb9cd18e44b8aa4e0fe34a9d096d0a20f32d4da9a462eb,10,0,10,18,10,15,6,0,0,0,9,0,2,0,18,0.4,True
c73c996452d93e0d518c343cf53236273b7b966d6b7d55af22c7716d868d5756,ccea9ac438850bdbc663c5c72a67f5ea0eacc8d96469a1fb20d748e4a81b5c76,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,16,3,3,d5444228ed2d16bffb0ff56eed770889130067fee5695df60d7716b0dd9822a8,5,0,5,532,440,258,252,0,0,0,6,90,235,90,10,1.0,True
c745761cf82dd43ba3a2b8fe8fb599bb2ca8e8dee31ae7dc0a237e560f4763d1,5ead28e37038eedb416b5fe421b9e506b37e9503475ca2360ad0cdb94409277f,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,64,3,3,a086955ed6a34709ea38f8a2babdc4d0b8e71b8eee9c9310c0ac8ef857c44354,4,0,4,226,179,96,90,0,0,0,6,0,90,0,6,1.0,True
c746ced5c3b7d203c88d41a0e54a8eb94e69bb838312ef01b84e06e533cb2c40,1af7528f5f0b083d8fb217d2aaa8db5ea8fabaefadf375ad667c53198edfbaae,LBL,COMMUTATION_PLUS_TEMPLATES,4,3,3,da35cebd8243ec55d65de1bd0ee83379c95be9f1da87254a21898d5399a7b610,6,0,6,27,8,6,6,0,0,0,0,0,4,0,4,0.26666666666666666,True
c74c11ff7f8e62203de5b9c3b8c174a612fe155830676358ac9b41a384f1492e,3aae783a820f49c9540e519d2e0530dfc7772f6fca9d6281bb75cb295af6f03e,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,4,3,3,a31ac8d34d5e03dd58245ca154298e112465d974f76923afe68116c18cc23655,7,0,7,10,8,6,6,0,0,0,0,0,6,0,6,0.2857142857142857,False
c758d87e21fe94291805416e683350301e54e9e02dd4030239f14ebc050738ad,41691b11f094e6d0a2948bdb40851a9dc8a1792a04c3badae293f622ddbf18c3,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,4,3,3,c12ed6c64d3d854163e6255291c8c58baece29a20599d17393e07edd5f229bae,6,0,6,448,301,166,166,0,0,0,0,112,138,64,15,1.0,True
c75bee3a15b53561df59181cb9d13efb367d6282eaa28cf959f836c5a62fa2b0,4035c390bb35bd7735df397046c84d406ef79095dfe0cf931033a80c28b17459,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,64,3,3,47d5664d2acbd7d5e2a2a9cee14e09af17d99cc84396434808b8227fe2111430,4,0,4,80,57,28,28,0,0,0,0,0,28,0,6,1.0,True
c76d3188b64d053a928b66d802b187df71a66e98bc0d7ba9ab3ebb8502cced16,67ac65461d4b57621b92856148cbe19f65ec089efa10dd8e0ec245c21403aea1,WCL,COMMUTATION_ONLY,64,3,3,33888f1e2708295b38129474513349c7ceff4cbe1c30dbbae18791f495353e30,6,0,6,52,26,29,29,0,0,0,0,0,16,0,11,0.7333333333333333,True
c774f1e5bc6b5339286d7d66e7afb49c65e43f16e2bb2ea240aed817d67cadfe,cdd100c7eff0d706945d603b660c1569d33187e1be34e594e80d66dbe901ac39,LBL,COMMUTATION_ONLY,4,3,3,4ed54db04c5d9d5cb4c3fa58fd94858608bccb5cc82a92be26bd465416096913,4,0,4,30,11,6,6,0,0,0,0,0,5,0,3,0.5,True
c7753c92fe1dc75c448efbf2225dec5938b73223ed74476b10b4849e75011e62,50b395729f861742949308b817a01e0a10080914e86479b908b73eb2a45bdba8,LBL,COMMUTATION_ONLY,64,3,3,aaae0d4213acfb8d41b08f9e722ce19ef12e861c47e23be7876244e363fb8d7f,8,0,3,10,6,2,2,0,0,0,0,0,2,0,2,0.07142857142857142,False
c77542c03d489d7d64d3dce481926aee9b0ed86c61dda42852cf2d646c18684f,b259423cfea000395faab3e5ca8720b18bebae620bc17f21338f9ffae251d987,WCL,COMMUTATION_ONLY,16,3,3,dc5ad7ab08b33df396786bd186ac9a55c976bddb51d9073eb9c72f55d94afaa5,6,0,6,31,11,6,6,0,0,0,0,0,4,0,4,0.26666666666666666,False
c778340b14ce7e7c0d33d512afa993695495a24a48b88260691bc2160d0a3a4d,6b50423744cf6c022eecde33a07e710ea071ad97745eda5ae14badb443b4a3d4,LBL,COMMUTATION_PLUS_TEMPLATES,64,3,3,2e3dcccf3197b8321bc9bb9a555ab89bda432f7a78381a62a10f17933cf46b7e,4,0,4,24,15,13,13,0,0,0,0,0,9,0,5,0.8333333333333334,True
c781a6686b0aa82e8e5760aa4f6d17b393907c5d703071561c2d7887e01509c6,4272cac3e6706df983c44985b044af11779366997597cd338541fc66ccef446f,WCL,COMMUTATION_ONLY,64,3,3,ee867aba65c8395c6a629eb9e078e00fb8a8e2bdac482ff44bc7fdbeefcf2f2d,6,0,2,7,5,1,1,0,0,0,0,0,1,0,1,0.06666666666666667,False
c792c3a95ba9cf74f6fe9b8d4f010a35d03944da8b7e02c09b332aa9b0e6b4c5,dce7762d954de1250538ce0ef1982983332ffbdb47daa6e5f864c86712de8393,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,4,3,3,8c017068cc053dd9c1ebc0339aa6ef6280af5306b35931188cbe784ca6a21e2a,4,0,4,18,9,4,4,0,0,0,0,0,4,0,3,0.5,True
c7932d9695f00e3792487a87d5c215e80af283f339380613a97b87aa464a9907,c2bc1600a43475bd792ec7ca2dfb34c87d2b32b84e9b2893c489410f17e2a572,LBL,COMMUTATION_ONLY,64,3,3,06f8f892dae5e77b581b50952e33afd3eacf5c04e7115fc7a811c3bd3ac5fdc2,6,0,4,13,7,3,3,0,0,0,0,0,3,0,3,0.2,False
c79b64f0607229d24da46cb7f0caa9c5d9f6c9e47b92bd0c0c652d6037f96f4c,8fade07fc864918c4a4969c2781f2c199d2cec46f63e96c10290027163d5a455,WCL,COMMUTATION_PLUS_TEMPLATES,16,3,3,1fd64286f167495b9666567b71eb013c4cab6e7dfb60a2e1378ca56c47bc423d,6,0,4,5,5,3,3,0,0,0,0,0,3,0,3,0.2,False
c79fef79e52f5e3101653d2ed6ca7d49fbd700d2338edab8c422f3aa3f62ebfc,5d82d980193b330314da27f4c315ba0460259d09cae3ee69bfb5598f13a62ac8,WCL,COMMUTATION_PLUS_TEMPLATES,4,3,3,b81e7c4316360d4659a3f1232905dd996837d0496fc07791accaf70b58651ba0,8,0,8,62,15,14,14,0,0,0,0,0,9,0,7,0.25,True
c7a0dc620269c2a487f14d3d482d7d1cde1e865fe81f642582d6656b6f27ab57,3423136e859fa215b3b360e805aaa1303009ced372beda3ec71687a13e80c4b6,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,4,3,3,d2f1af8058b5d7435e1aff24295dd3956d228fe930da6841250d179ef6d08f83,5,0,5,536,440,258,252,0,0,0,6,90,235,90,10,1.0,True
c7ce48ed925aa7c603942d71e33ba9eeed3315bcbf303baed901982834a26586,b23d5b47568d035621cb80cca02e66ed29fa44d2e21a148d6383023cfd01a848,LBL,COMMUTATION_ONLY,64,3,3,f2728eaa59b767949d3ba27059e7b93c353a020192f9de04f96ab2de283986d5,8,0,8,31,11,5,5,0,0,0,0,0,5,0,3,0.10714285714285714,False
c7cfcbb973a3ceeec5cb255812b615a193f781f7b80999661326173345994dc2,4cb477caf5f46aa76b3f54b03574649768b408906ee78ac4652943020cb7be7c,WCL,COMMUTATION_PLUS_TEMPLATES,64,3,3,a7270b3214f2545f98810bbcd2b9d11f090020047bdaa6ebe5db609e9cd19cb3,8,0,8,62,15,14,14,0,0,0,0,0,9,0,7,0.25,True
c7e78519881ec5d91d6f99da86d7c00f044826a8784e2d47c9ea5d7c215c4a76,c63e19873423ccaaf570f0b635947cafec97a5e60d7fb9d0985ab0dc116133d6,WCL,COMMUTATION_PLUS_TEMPLATES,64,3,3,75d5fb71b2c0cee3dcc1856ee368b2bb830468ebcd7218ea8791e5abc289667a,6,0,6,436,299,166,166,0,0,0,0,96,138,64,15,1.0,True
c7e809d3e5d69afd503c78fe6a7078dc4343f73be82a02958de3fa3c849422e8,49e4535dd05722cfe2cfda0d59fcc03e485eca61c04e97f3b303a014d4a4357b,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,64,3,3,12152424b31d8da57c0b9d9e4b14ab1d9aa2a50df178b9663c9362d8cba967cc,8,0,8,46,8,14,14,0,0,0,0,0,4,0,7,0.25,True
c7e83a9f30a33825aee330eeda1232530f3ff6b97ebc930b53428176ebe7c147,a16dbe89e98ec8eef49995c9edecf7e520b6fce018b74c0aa8248506ead433db,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,16,3,3,6bfb4e1bbc0bc4e0750a7ae898eb1b8b5f44b9b02746e6750e2b17283870e50c,7,0,7,9,8,6,6,0,0,0,0,0,6,0,6,0.2857142857142857,False
c7eb2f4c9448eff24d3d024689b0e24b4dd84c7e774c67c28356f437a96be139,a1b0ba8e9683b6e8fb7f674fec300eb87f2d2387d58f482c81187c497cdc2175,WCL,COMMUTATION_ONLY,4,3,3,12aac0f0be19a63ce6b856ddb5fbc1481ae53373a2170c62365d6a048e822034,9,0,9,11,10,8,8,0,0,0,0,0,8,0,8,0.2222222222222222,False
c7ec7db39a67d7436819c221af066761997e55ba876a74d7f0eb341ae841ad1c,ccdc8f9f8df42bd9ba725c7a01cb969824ddf0f3041bb56bc2f91791a8b9db06,WCL,COMMUTATION_PLUS_TEMPLATES,64,3,3,0ea49501cdac8e1f4641bd6a4c71efb7ade03d16374c542c38f08572ec30c1c9,8,0,8,23,7,3,3,0,0,0,0,0,2,0,2,0.07142857142857142,False
c7ee4d22b8ea04986f038d1f0884e1aa7c30610dc88ea6cd467e2e4cc9e34100,2bee44a161fa6c431fbd0ee8af1ba0d00e29dddddd1803be82a2bf7ca95465b8,WCL,COMMUTATION_PLUS_TEMPLATES,4,3,3,d182d8711e43e98e6155a2e3f4bf66933d1a79d3c50df3f235fb89d5fd2a1da8,6,0,6,450,301,166,166,0,0,0,0,112,138,64,15,1.0,True
c7f3d094303b47ac50991aa9e30f038cb01dffa6050fd0a2d608a913e93055b7,769bc5dd2330d3ce3c3b1c380e24657d4ac0458a73f5b99db5f78043adaa2bba,WCL,COMMUTATION_ONLY,4,3,3,7b1a15274981bc998c82ce6691c2453f12560c993a3dd58b5e202d039ba6cedb,5,0,4,13,7,3,3,0,0,0,0,0,3,0,3,0.3,False
c8062aa71127d7c368c8c2cebcc40338fb5376f87eae72535b641f1ba20dd52d,4f0c8b34713d2fca63f5142fe0549056f4fe97f079b14a9139a45918778858fe,LBL,COMMUTATION_ONLY,16,3,3,92bb550fdd84bcd31beae7f5a183e232037b1d449498246d70c551eae376be33,6,0,6,48,24,20,20,0,0,0,0,0,14,0,5,0.3333333333333333,True
c806a39d810ed53ae00ae283023fb3fb566a1b6013ddb5a71e14ca0338989a61,5f481c17ba4296b0a33c041b7470ec4748e61766c334712778a0ff41f81805da,WCL,COMMUTATION_PLUS_TEMPLATES,4,3,3,06994916b44b2f493334f088b53522493363c60a69d9b030223ce88cb626917f,4,0,4,275,189,95,95,0,0,0,0,0,94,0,6,1.0,True
c807e5ad5a68a8d3b0a36a772dd413133913e8781b06f4d6131ebc54d9b2c738,f82bca5573e6e4f880dd93e93fbd33df5af794da6882ff8adad6e33e221312b3,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,4,3,3,a2cb8042090b6155b173b0b62ce018c98f748dd50c897bc73d2f9ab5ceb4deba,10,0,10,17,10,15,6,0,0,0,9,0,2,0,18,0.4,True
c820a66d677fd4a12f9486e355a2db9ff93e361380db4e2fd7c7fe8b2a4e4fa7,326af35614abc61489f1ad4018e0d4e3dedd5328f5de7283c2efd6199cf76236,LBL,COMMUTATION_ONLY,4,3,3,7c985935885fd7029faaf3b8c52c2ef9d12917718ec6ef2b2638e19cde5b67fb,8,0,8,46,8,14,14,0,0,0,0,0,4,0,7,0.25,True
c825fa24fd129c6a906d19e38f59d619cab12b13193c42983a3b84d692358881,9d7bae7cb361f289bfa22b373c94a22b6cd06c8e0c5262709fba830673dcf4e2,LBL,COMMUTATION_ONLY,64,3,3,2b9b0be169518ec399c7d5a306296410a2c8e73452d43a3112c4386d2d90eb83,4,0,4,226,179,96,90,0,0,0,6,0,90,0,6,1.0,True
c83fb80b43428544f8c396eaed5fcd99d0b01d464dd64968b4b885a343d95de6,e541b465d3e72bc04ff8e5a4eb83441dd9b5c474b735a707e491dfff3e8ff456,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,4,1,1,a4054cee2e1d2262d99693bcd7af45372ac0369254e5e101e6befa6d1de2b416,8,0,8,6986,4865,2904,2898,0,0,0,6,1460,2270,951,25,0.8928571428571429,True
c841a1604b5c38b1832640a5156c5860c57c034d20d0b419eb20b409b72e8ec0,6a3bfdb78a913f36bec2d7b63d723fb999cfb365f557915f888a35b62c45de5f,LBL,COMMUTATION_PLUS_TEMPLATES,16,3,3,73a0310864c7b1ab4f970b3cb96211de91fbed6020bd00c219ef4e953294c183,4,0,4,17,7,4,4,0,0,0,0,0,2,0,2,0.3333333333333333,False
c853649928de53ccb34536df18abc3bd1b3166df3028b1bfff2b76863e1d3a02,14da3f908abda6229c65d0aec602aaf53fad733479c969be7e0504eaa5dacae0,LBL,COMMUTATION_ONLY,4,3,3,96611262e7490560502f5c1cefa945a831bbd0c7165f1b6896fcc878b898dfb8,8,0,8,11,9,7,7,0,0,0,0,0,7,0,7,0.25,False
c854aa9d2403c71799b231286c9088ad6d344d87acbbc87847936cb0f9dad8ff,52fa838edc0ec27d2776b0f16823e23c9dd0d9fcbc80dde3c63633de21d71851,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,16,3,3,d8c124af90629f197155cfd91fe896658a04d9d1cece433c07cb72d8f35479d1,8,0,8,9,9,7,7,0,0,0,0,0,7,0,7,0.25,False
