schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,n_qubits,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,depth_reduction,two_qubit_reduction,cnot_reduction,window_size,fidelity,success,iterations,runtime_seconds,optimizer,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,notes
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.638686+00:00,bv_3,Oracle,bernstein_vazirani,4,12,10,0.16666666666666663,16.666666666666664,0.0,0.0,0.0,20,0.9999999999999979,True,1,0.006342649459838867,hybrid_phase1_2,45,3,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,060da1187b344c94fb6c3b6204ca7abdb676b30ab29942aba81ee6d150fd8568,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.644693+00:00,qaoa_line_3,QAOA,qaoa_line,3,21,21,0.0,0.0,0.0,0.0,0.0,2,1.000000000000001,False,0,0.0019195079803466797,commutation_phase2,145,4,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.658701+00:00,qaoa_line_3,QAOA,qaoa_line,3,21,21,0.0,0.0,0.0,0.0,0.0,2,1.000000000000001,False,0,0.01200246810913086,hybrid_phase1_2,145,4,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.662219+00:00,qaoa_line_3,QAOA,qaoa_line,3,21,21,0.0,0.0,0.0,0.0,0.0,5,1.000000000000001,False,0,0.003517627716064453,commutation_phase2,145,4,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.676219+00:00,qaoa_line_3,QAOA,qaoa_line,3,21,21,0.0,0.0,0.0,0.0,0.0,5,1.000000000000001,False,0,0.012000322341918945,hybrid_phase1_2,145,4,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.682296+00:00,qaoa_line_3,QAOA,qaoa_line,3,21,21,0.0,0.0,0.0,0.0,0.0,10,1.000000000000001,False,0,0.0050776004791259766,commutation_phase2,145,4,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.696408+00:00,qaoa_line_3,QAOA,qaoa_line,3,21,21,0.0,0.0,0.0,0.0,0.0,10,1.000000000000001,False,0,0.012092113494873047,hybrid_phase1_2,145,4,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.701907+00:00,qaoa_line_3,QAOA,qaoa_line,3,21,21,0.0,0.0,0.0,0.0,0.0,20,1.000000000000001,False,0,0.0035161972045898438,commutation_phase2,145,4,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.716132+00:00,qaoa_line_3,QAOA,qaoa_line,3,21,21,0.0,0.0,0.0,0.0,0.0,20,1.000000000000001,False,0,0.011507034301757812,hybrid_phase1_2,145,4,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.719894+00:00,vqe_twolocal_3,VQE,two_local,3,22,22,0.0,0.0,0.0,0.0,0.0,2,1.0000000000000004,False,0,0.0027632713317871094,commutation_phase2,245,5,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,dcd9e71f60c8f6cbdd359b080e754fa27352f6697878f78765d880b4e2e3a2be,dcd9e71f60c8f6cbdd359b080e754fa27352f6697878f78765d880b4e2e3a2be,
