schema_version,experiment_id,run_id,timestamp_utc,mode,circuit_family,n_qubits,param_n,depth,gate_count,entanglement_entropy,trial,seed,optimizer,listing_model,wire_traversal,original_size,optimized_size,reduction,fidelity,success,runtime_seconds,wcl_listing_reordered,file_sha256,git_commit
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:57.584830+00:00,full,VQE,6,6,9,29,0.9279958830213042,7,7048,greedy_gate_cancellation,WCL,True,29,29,0.0,0.9999999999999993,True,0.010980844497680664,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:57.716927+00:00,full,VQE,8,8,11,39,0.959998117435007,7,7050,greedy_gate_cancellation,LBL,False,39,39,0.0,1.0,True,0.11691665649414062,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:57.828244+00:00,full,VQE,8,8,11,39,0.959998117435007,7,7050,greedy_gate_cancellation,WCL,True,39,39,0.0,1.0,True,0.11030983924865723,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:57.844245+00:00,full,VQE,4,4,7,19,0.757527267379815,8,8046,greedy_gate_cancellation,LBL,False,19,19,0.0,1.0,True,0.004998922348022461,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:57.850250+00:00,full,VQE,4,4,7,19,0.757527267379815,8,8046,greedy_gate_cancellation,WCL,True,19,19,0.0,1.0,True,0.006005048751831055,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:57.872245+00:00,full,VQE,6,6,9,29,0.8808553238042227,8,8048,greedy_gate_cancellation,LBL,False,29,29,0.0,0.9999999999999998,True,0.011990070343017578,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:57.882379+00:00,full,VQE,6,6,9,29,0.8808553238042227,8,8048,greedy_gate_cancellation,WCL,True,29,29,0.0,0.9999999999999998,True,0.010133504867553711,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.012215+00:00,full,VQE,8,8,11,39,0.15853080836809624,8,8050,greedy_gate_cancellation,LBL,False,39,39,0.0,1.0000000000000004,True,0.11683797836303711,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.131356+00:00,full,VQE,8,8,11,39,0.15853080836809624,8,8050,greedy_gate_cancellation,WCL,True,39,39,0.0,1.0000000000000004,True,0.11714625358581543,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.143357+00:00,full,VQE,4,4,7,19,0.3257552489999221,9,9046,greedy_gate_cancellation,LBL,False,19,19,0.0,1.0000000000000009,True,0.004996061325073242,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.150324+00:00,full,VQE,4,4,7,19,0.3257552489999221,9,9046,greedy_gate_cancellation,WCL,True,19,19,0.0,1.0000000000000009,True,0.006966352462768555,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.172440+00:00,full,VQE,6,6,9,29,0.22127218842579424,9,9048,greedy_gate_cancellation,LBL,False,29,29,0.0,1.0,True,0.010110616683959961,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.184440+00:00,full,VQE,6,6,9,29,0.22127218842579424,9,9048,greedy_gate_cancellation,WCL,True,29,29,0.0,1.0,True,0.010999679565429688,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.318913+00:00,full,VQE,8,8,11,39,0.46870309009009137,9,9050,greedy_gate_cancellation,LBL,False,39,39,0.0,0.9999999999999996,True,0.11847257614135742,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.419437+00:00,full,VQE,8,8,11,39,0.46870309009009137,9,9050,greedy_gate_cancellation,WCL,True,39,39,0.0,0.9999999999999996,True,0.1005244255065918,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.430584+00:00,full,HardwareEfficient,4,4,8,22,1.2105179108518036,0,46,greedy_gate_cancellation,LBL,False,22,22,0.0,0.9999999999999993,True,0.008145809173583984,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.437095+00:00,full,HardwareEfficient,4,4,8,22,1.2105179108518036,0,46,greedy_gate_cancellation,WCL,True,22,22,0.0,0.9999999999999991,True,0.0055119991302490234,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.455693+00:00,full,HardwareEfficient,6,6,8,34,0.875527558905137,0,48,greedy_gate_cancellation,LBL,False,34,34,0.0,1.0,True,0.012999773025512695,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.465693+00:00,full,HardwareEfficient,6,6,8,34,0.875527558905137,0,48,greedy_gate_cancellation,WCL,True,34,34,0.0,1.0,True,0.010000228881835938,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.611965+00:00,full,HardwareEfficient,8,8,8,46,1.3931416886972645,0,50,greedy_gate_cancellation,LBL,False,46,46,0.0,0.9999999999999996,True,0.13715004920959473,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.734370+00:00,full,HardwareEfficient,8,8,8,46,1.3931416886972645,0,50,greedy_gate_cancellation,WCL,True,46,46,0.0,0.9999999999999996,True,0.12139463424682617,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.745371+00:00,full,HardwareEfficient,4,4,8,22,1.3669097493006215,1,1046,greedy_gate_cancellation,LBL,False,22,22,0.0,1.0,True,0.0059986114501953125,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.753371+00:00,full,HardwareEfficient,4,4,8,22,1.3669097493006215,1,1046,greedy_gate_cancellation,WCL,True,22,22,0.0,1.0,True,0.006999969482421875,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.771371+00:00,full,HardwareEfficient,6,6,8,34,1.226843724561633,1,1048,greedy_gate_cancellation,LBL,False,34,34,0.0,1.0,True,0.012999296188354492,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.783373+00:00,full,HardwareEfficient,6,6,8,34,1.226843724561633,1,1048,greedy_gate_cancellation,WCL,True,34,34,0.0,1.0,True,0.012001276016235352,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:58.918374+00:00,full,HardwareEfficient,8,8,8,46,1.503491112940416,1,1050,greedy_gate_cancellation,LBL,False,46,46,0.0,0.9999999999999996,True,0.1264636516571045,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.063683+00:00,full,HardwareEfficient,8,8,8,46,1.503491112940416,1,1050,greedy_gate_cancellation,WCL,True,46,46,0.0,0.9999999999999996,True,0.144301176071167,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.074689+00:00,full,HardwareEfficient,4,4,8,22,1.291122550380105,2,2046,greedy_gate_cancellation,LBL,False,22,22,0.0,1.0,True,0.006005048751831055,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.080685+00:00,full,HardwareEfficient,4,4,8,22,1.291122550380105,2,2046,greedy_gate_cancellation,WCL,True,22,22,0.0,1.0,True,0.005996227264404297,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.098691+00:00,full,HardwareEfficient,6,6,8,34,0.6308714495245978,2,2048,greedy_gate_cancellation,LBL,False,34,34,0.0,1.0000000000000009,True,0.011006355285644531,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.112684+00:00,full,HardwareEfficient,6,6,8,34,0.6308714495245978,2,2048,greedy_gate_cancellation,WCL,True,34,34,0.0,1.0000000000000009,True,0.012998819351196289,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.242962+00:00,full,HardwareEfficient,8,8,8,46,1.8265574773131856,2,2050,greedy_gate_cancellation,LBL,False,46,46,0.0,1.0,True,0.12227916717529297,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.363338+00:00,full,HardwareEfficient,8,8,8,46,1.8265574773131856,2,2050,greedy_gate_cancellation,WCL,True,46,46,0.0,0.9999999999999998,True,0.11937570571899414,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.374334+00:00,full,HardwareEfficient,4,4,8,22,1.1156589379234139,3,3046,greedy_gate_cancellation,LBL,False,22,22,0.0,1.0000000000000009,True,0.00596928596496582,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.380341+00:00,full,HardwareEfficient,4,4,8,22,1.1156589379234139,3,3046,greedy_gate_cancellation,WCL,True,22,22,0.0,1.0000000000000009,True,0.006006956100463867,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.399334+00:00,full,HardwareEfficient,6,6,8,34,0.7311829185706402,3,3048,greedy_gate_cancellation,LBL,False,34,34,0.0,1.0,True,0.01299905776977539,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.411334+00:00,full,HardwareEfficient,6,6,8,34,0.7311829185706402,3,3048,greedy_gate_cancellation,WCL,True,34,34,0.0,1.0,True,0.010999679565429688,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.537181+00:00,full,HardwareEfficient,8,8,8,46,1.764714326752845,3,3050,greedy_gate_cancellation,LBL,False,46,46,0.0,1.0,True,0.11984682083129883,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.671917+00:00,full,HardwareEfficient,8,8,8,46,1.764714326752845,3,3050,greedy_gate_cancellation,WCL,True,46,46,0.0,1.0,True,0.1337294578552246,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.680918+00:00,full,HardwareEfficient,4,4,8,22,0.45323743941206923,4,4046,greedy_gate_cancellation,LBL,False,22,22,0.0,1.0,True,0.005008697509765625,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.685916+00:00,full,HardwareEfficient,4,4,8,22,0.45323743941206923,4,4046,greedy_gate_cancellation,WCL,True,22,22,0.0,0.9999999999999996,True,0.0049974918365478516,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.705915+00:00,full,HardwareEfficient,6,6,8,34,0.9694584765810763,4,4048,greedy_gate_cancellation,LBL,False,34,34,0.0,1.0,True,0.014005899429321289,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.715914+00:00,full,HardwareEfficient,6,6,8,34,0.9694584765810763,4,4048,greedy_gate_cancellation,WCL,True,34,34,0.0,1.0,True,0.009999275207519531,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.847781+00:00,full,HardwareEfficient,8,8,8,46,1.017545122696939,4,4050,greedy_gate_cancellation,LBL,False,46,46,0.0,1.0,True,0.12387204170227051,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.982701+00:00,full,HardwareEfficient,8,8,8,46,1.017545122696939,4,4050,greedy_gate_cancellation,WCL,True,46,46,0.0,1.0,True,0.13391995429992676,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:59.993694+00:00,full,HardwareEfficient,4,4,8,22,1.1066578903912556,5,5046,greedy_gate_cancellation,LBL,False,22,22,0.0,0.9999999999999996,True,0.005000591278076172,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.000700+00:00,full,HardwareEfficient,4,4,8,22,1.1066578903912556,5,5046,greedy_gate_cancellation,WCL,True,22,22,0.0,0.9999999999999993,True,0.007005453109741211,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.020695+00:00,full,HardwareEfficient,6,6,8,34,0.8285745707536172,5,5048,greedy_gate_cancellation,LBL,False,34,34,0.0,1.0,True,0.014000415802001953,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.031693+00:00,full,HardwareEfficient,6,6,8,34,0.8285745707536172,5,5048,greedy_gate_cancellation,WCL,True,34,34,0.0,1.0,True,0.009999275207519531,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.175981+00:00,full,HardwareEfficient,8,8,8,46,1.5675153991703692,5,5050,greedy_gate_cancellation,LBL,False,46,46,0.0,0.9999999999999996,True,0.13628792762756348,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.310432+00:00,full,HardwareEfficient,8,8,8,46,1.5675153991703692,5,5050,greedy_gate_cancellation,WCL,True,46,46,0.0,0.9999999999999996,True,0.13345050811767578,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.321431+00:00,full,HardwareEfficient,4,4,8,22,1.2556636009536826,6,6046,greedy_gate_cancellation,LBL,False,22,22,0.0,0.9999999999999996,True,0.005994081497192383,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.328431+00:00,full,HardwareEfficient,4,4,8,22,1.2556636009536826,6,6046,greedy_gate_cancellation,WCL,True,22,22,0.0,0.9999999999999996,True,0.0059926509857177734,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.347433+00:00,full,HardwareEfficient,6,6,8,34,0.5643947895726896,6,6048,greedy_gate_cancellation,LBL,False,34,34,0.0,1.0,True,0.014002323150634766,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.360431+00:00,full,HardwareEfficient,6,6,8,34,0.5643947895726896,6,6048,greedy_gate_cancellation,WCL,True,34,34,0.0,1.0,True,0.012998342514038086,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.498418+00:00,full,HardwareEfficient,8,8,8,46,1.4916438776197571,6,6050,greedy_gate_cancellation,LBL,False,46,46,0.0,1.0000000000000004,True,0.12998580932617188,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.632767+00:00,full,HardwareEfficient,8,8,8,46,1.4916438776197571,6,6050,greedy_gate_cancellation,WCL,True,46,46,0.0,1.0,True,0.13330721855163574,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.643444+00:00,full,HardwareEfficient,4,4,8,22,0.37792585532245015,7,7046,greedy_gate_cancellation,LBL,False,22,22,0.0,0.9999999999999998,True,0.005201101303100586,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.650458+00:00,full,HardwareEfficient,4,4,8,22,0.37792585532245015,7,7046,greedy_gate_cancellation,WCL,True,22,22,0.0,1.0,True,0.0060024261474609375,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.673065+00:00,full,HardwareEfficient,6,6,8,34,0.9013837470594622,7,7048,greedy_gate_cancellation,LBL,False,34,34,0.0,0.9999999999999993,True,0.015000104904174805,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.688088+00:00,full,HardwareEfficient,6,6,8,34,0.9013837470594622,7,7048,greedy_gate_cancellation,WCL,True,34,34,0.0,0.9999999999999993,True,0.01502370834350586,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.829211+00:00,full,HardwareEfficient,8,8,8,46,1.586401320811996,7,7050,greedy_gate_cancellation,LBL,False,46,46,0.0,1.0000000000000009,True,0.13314008712768555,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.946519+00:00,full,HardwareEfficient,8,8,8,46,1.586401320811996,7,7050,greedy_gate_cancellation,WCL,True,46,46,0.0,1.0000000000000009,True,0.11630725860595703,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.953111+00:00,full,HardwareEfficient,4,4,8,22,0.9722368884899092,8,8046,greedy_gate_cancellation,LBL,False,22,22,0.0,0.9999999999999996,True,0.003992557525634766,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.960119+00:00,full,HardwareEfficient,4,4,8,22,0.9722368884899092,8,8046,greedy_gate_cancellation,WCL,True,22,22,0.0,0.9999999999999996,True,0.006007194519042969,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.976111+00:00,full,HardwareEfficient,6,6,8,34,0.7180707376357752,8,8048,greedy_gate_cancellation,LBL,False,34,34,0.0,1.0,True,0.009999752044677734,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:00.985111+00:00,full,HardwareEfficient,6,6,8,34,0.7180707376357752,8,8048,greedy_gate_cancellation,WCL,True,34,34,0.0,0.9999999999999998,True,0.008999347686767578,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:01.105693+00:00,full,HardwareEfficient,8,8,8,46,0.9703188982782998,8,8050,greedy_gate_cancellation,LBL,False,46,46,0.0,1.0,True,0.11358070373535156,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:29:01.228966+00:00,full,HardwareEfficient,8,8,8,46,0.9703188982782998,8,8050,greedy_gate_cancellation,WCL,True,46,46,0.0,1.0,True,0.12227344512939453,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
