experiment_id,run_id,mode,circuit_family,n_qubits,param_n,trial,seed,listing_model,optimizer,original_size,variant_size,optimized_size,reduction,fidelity,success,runtime_seconds,file_sha256,git_commit
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,original,greedy_phase1_lbl,120,120,120,0.0,0.9999999999999893,True,0.03774309158325195,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,original,commutation_phase2a,120,120,114,0.050000000000000044,0.9999999999999895,True,0.04195070266723633,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,wcl,greedy_phase1_lbl,120,120,117,0.025000000000000022,0.9999999999999895,True,0.03600335121154785,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,wcl,commutation_phase2a,120,120,116,0.033333333333333326,0.9999999999999895,True,0.04896950721740723,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,shuffle_0,greedy_phase1_lbl,120,120,119,0.008333333333333304,0.9999999999999893,True,0.04005908966064453,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,shuffle_0,commutation_phase2a,120,120,114,0.050000000000000044,0.9999999999999895,True,0.042009592056274414,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,shuffle_1,greedy_phase1_lbl,120,120,120,0.0,0.9999999999999895,True,0.03562450408935547,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,shuffle_1,commutation_phase2a,120,120,114,0.050000000000000044,0.9999999999999895,True,0.04500579833984375,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,shuffle_2,greedy_phase1_lbl,120,120,118,0.01666666666666672,0.9999999999999895,True,0.03512907028198242,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,shuffle_2,commutation_phase2a,120,120,116,0.033333333333333326,0.9999999999999895,True,0.043845176696777344,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,shuffle_3,greedy_phase1_lbl,120,120,117,0.025000000000000022,0.9999999999999895,True,0.027617454528808594,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,shuffle_3,commutation_phase2a,120,120,116,0.033333333333333326,0.9999999999999893,True,0.039168357849121094,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,shuffle_4,greedy_phase1_lbl,120,120,119,0.008333333333333304,0.9999999999999895,True,0.04509449005126953,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,4,4048,shuffle_4,commutation_phase2a,120,120,114,0.050000000000000044,0.9999999999999895,True,0.04728507995605469,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,5,5048,original,greedy_phase1_lbl,120,120,120,0.0,0.9999999999999917,True,0.037471771240234375,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,5,5048,original,commutation_phase2a,120,120,108,0.09999999999999998,0.9999999999999934,True,0.0603327751159668,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
