experiment,run_id,chunk,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial,template_rewrites,cz_conversions,mcz_conversions,hh_cancellations,local_cancellations,phase_merges,h_reorders,pair_gathers
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,7,7,35,302,302,0.0,1.0000000000000018,exact,True,0.003000974655151367,450,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,7,7,35,302,276,0.08609271523178808,1.0000000000000018,exact,True,0.07450151443481445,450,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,7,7,35,302,25,0.9172185430463576,0.9999999999999984,exact,True,0.13887476921081543,450,2,0.0,0.0,0.0,0.0,49.0,162.0,38.0,5570.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,7,7,50,416,416,0.0,1.000000000000008,exact,True,0.005167961120605469,265,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,7,7,50,416,374,0.10096153846153844,1.000000000000008,exact,True,0.10706186294555664,265,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,7,7,50,416,23,0.9447115384615384,1.0000000000000018,exact,True,0.19513821601867676,265,0,0.0,0.0,0.0,0.0,70.0,219.0,60.0,7776.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,7,7,50,421,421,0.0,1.000000000000008,exact,True,0.0040187835693359375,365,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,7,7,50,421,383,0.09026128266033251,1.000000000000008,exact,True,0.1661067008972168,365,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,7,7,50,421,24,0.9429928741092637,1.000000000000003,exact,True,0.19948863983154297,365,1,0.0,0.0,0.0,0.0,67.0,231.0,70.0,7855.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,7,7,50,446,446,0.0,1.000000000000007,exact,True,0.00397801399230957,465,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,7,7,50,446,402,0.09865470852017932,1.000000000000007,exact,True,0.1437242031097412,465,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,7,7,50,446,22,0.9506726457399103,1.0000000000000009,exact,True,0.2095496654510498,465,2,0.0,1.0,0.0,0.0,84.0,221.0,66.0,8448.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,9,9,20,225,225,0.0,0.9999999999999998,exact,True,0.0020079612731933594,255,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,9,9,20,225,217,0.03555555555555556,0.9999999999999998,exact,True,0.02617502212524414,255,0,,,,,,,,
