experiment_id,run_id,mode,circuit_family,n_qubits,param_n,trial,seed,listing_model,optimizer,original_size,variant_size,optimized_size,reduction,fidelity,success,runtime_seconds,file_sha256,git_commit
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,wcl,commutation_phase2a,120,120,116,0.033333333333333326,0.9999999999999895,True,0.04911971092224121,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,shuffle_0,greedy_phase1_lbl,120,120,119,0.008333333333333304,0.9999999999999893,True,0.04663348197937012,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,shuffle_0,commutation_phase2a,120,120,114,0.050000000000000044,0.9999999999999895,True,0.05334329605102539,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,shuffle_1,greedy_phase1_lbl,120,120,120,0.0,0.9999999999999895,True,0.04797863960266113,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,shuffle_1,commutation_phase2a,120,120,114,0.050000000000000044,0.9999999999999895,True,0.06241273880004883,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,shuffle_2,greedy_phase1_lbl,120,120,118,0.01666666666666672,0.9999999999999895,True,0.054006338119506836,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,shuffle_2,commutation_phase2a,120,120,116,0.033333333333333326,0.9999999999999895,True,0.07097172737121582,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,shuffle_3,greedy_phase1_lbl,120,120,117,0.025000000000000022,0.9999999999999895,True,0.05987548828125,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,shuffle_3,commutation_phase2a,120,120,116,0.033333333333333326,0.9999999999999893,True,0.06222796440124512,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,shuffle_4,greedy_phase1_lbl,120,120,119,0.008333333333333304,0.9999999999999895,True,0.0572354793548584,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,shuffle_4,commutation_phase2a,120,120,114,0.050000000000000044,0.9999999999999895,True,0.06619882583618164,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,5,5048,original,greedy_phase1_lbl,120,120,120,0.0,0.9999999999999917,True,0.0541234016418457,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
