schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,benchmark_suite,n_qubits,depth,gate_count_total,gate_count_1q,gate_count_2q,gate_count_multiq,gate_counts_json,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,fidelity,success,runtime_seconds,optimizer,optimizer_version,optimizer_config_json,compiler,compiler_version,compiler_optimization_level,compiler_config_id,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,env_id,notes,fidelity_method
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.780654+00:00,cnot_chain_20,CNOT,cnot_chain,extended_v5_full,20,50,152,0,152,0,"{""cx"":152}",152,0,1.0,100.0,1.0,True,0.0040104389190673,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":76,""version"":""3.1.0""}",none,none,none,none,42,132,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,35d3f0bec5b48eff7cc648b9fbb62fe5c75129c9a104c64f761246412e92cd14,314846ea095edb11965972130b67a6d63f8da4112505a7b854100279954d5eeb,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.790349+00:00,cnot_chain_20,CNOT,cnot_chain,extended_v5_full,20,50,152,0,152,0,"{""cx"":152}",152,152,0.0,0.0,1.0,False,0.0077853202819824,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,42,132,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,35d3f0bec5b48eff7cc648b9fbb62fe5c75129c9a104c64f761246412e92cd14,35d3f0bec5b48eff7cc648b9fbb62fe5c75129c9a104c64f761246412e92cd14,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.804419+00:00,cnot_chain_20,CNOT,cnot_chain,extended_v5_full,20,50,152,0,152,0,"{""cx"":152}",152,0,1.0,100.0,1.0,True,0.0130627155303955,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":76,""phase1_reduction"":1.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":1.0,""window_size"":10}",none,none,none,none,42,132,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,35d3f0bec5b48eff7cc648b9fbb62fe5c75129c9a104c64f761246412e92cd14,314846ea095edb11965972130b67a6d63f8da4112505a7b854100279954d5eeb,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.808833+00:00,bv_20,Oracle,bernstein_vazirani,extended_v5_full,21,18,58,44,14,0,"{""cx"":14,""h"":42,""x"":2}",58,58,0.0,0.0,1.0,False,0.0015051364898681,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,62,133,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,3da440feeb7173c3a2fb59669a85f1222c79305ce2ba5bc4e24ed49fac81318c,3da440feeb7173c3a2fb59669a85f1222c79305ce2ba5bc4e24ed49fac81318c,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.813887+00:00,bv_20,Oracle,bernstein_vazirani,extended_v5_full,21,18,58,44,14,0,"{""cx"":14,""h"":42,""x"":2}",58,58,0.0,0.0,1.0,False,0.0030853748321533,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,62,133,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,3da440feeb7173c3a2fb59669a85f1222c79305ce2ba5bc4e24ed49fac81318c,3da440feeb7173c3a2fb59669a85f1222c79305ce2ba5bc4e24ed49fac81318c,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.822606+00:00,bv_20,Oracle,bernstein_vazirani,extended_v5_full,21,18,58,44,14,0,"{""cx"":14,""h"":42,""x"":2}",58,58,0.0,0.0,1.0,False,0.006932258605957,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,62,133,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,3da440feeb7173c3a2fb59669a85f1222c79305ce2ba5bc4e24ed49fac81318c,3da440feeb7173c3a2fb59669a85f1222c79305ce2ba5bc4e24ed49fac81318c,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.833699+00:00,qaoa_line_20,QAOA,qaoa_line,extended_v5_full,20,66,174,98,76,0,"{""cx"":76,""u"":98}",174,174,0.0,0.0,1.0,False,0.0051000118255615,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,162,134,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,e7eb7692f7f1c29dfed2f4a2c372e2f569f204c6e5094398c1837889c2c5533d,e7eb7692f7f1c29dfed2f4a2c372e2f569f204c6e5094398c1837889c2c5533d,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.851612+00:00,qaoa_line_20,QAOA,qaoa_line,extended_v5_full,20,66,174,98,76,0,"{""cx"":76,""u"":98}",174,174,0.0,0.0,1.0,False,0.0149018764495849,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,162,134,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,e7eb7692f7f1c29dfed2f4a2c372e2f569f204c6e5094398c1837889c2c5533d,e7eb7692f7f1c29dfed2f4a2c372e2f569f204c6e5094398c1837889c2c5533d,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.881716+00:00,qaoa_line_20,QAOA,qaoa_line,extended_v5_full,20,66,174,98,76,0,"{""cx"":76,""u"":98}",174,174,0.0,0.0,1.0,False,0.0277848243713378,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,162,134,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,e7eb7692f7f1c29dfed2f4a2c372e2f569f204c6e5094398c1837889c2c5533d,e7eb7692f7f1c29dfed2f4a2c372e2f569f204c6e5094398c1837889c2c5533d,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.890750+00:00,hardware_eff_20,HardwareEfficient,hardware_efficient,extended_v5_full,20,8,118,80,38,0,"{""cx"":38,""ry"":40,""rz"":40}",118,118,0.0,0.0,1.0,False,0.0044772624969482,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,362,135,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,36668915bf7de4ca339132a50a4bc26623eedc720fe38428b06e43f0d869b3e5,36668915bf7de4ca339132a50a4bc26623eedc720fe38428b06e43f0d869b3e5,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.901216+00:00,hardware_eff_20,HardwareEfficient,hardware_efficient,extended_v5_full,20,8,118,80,38,0,"{""cx"":38,""ry"":40,""rz"":40}",118,118,0.0,0.0,1.0,False,0.0078406333923339,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,362,135,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,36668915bf7de4ca339132a50a4bc26623eedc720fe38428b06e43f0d869b3e5,36668915bf7de4ca339132a50a4bc26623eedc720fe38428b06e43f0d869b3e5,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.922211+00:00,hardware_eff_20,HardwareEfficient,hardware_efficient,extended_v5_full,20,8,118,80,38,0,"{""cx"":38,""ry"":40,""rz"":40}",118,118,0.0,0.0,1.0,False,0.0190784931182861,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,362,135,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,36668915bf7de4ca339132a50a4bc26623eedc720fe38428b06e43f0d869b3e5,36668915bf7de4ca339132a50a4bc26623eedc720fe38428b06e43f0d869b3e5,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.929196+00:00,iqp_20,IQP,iqp,extended_v5_full,20,12,106,81,25,0,"{""cz"":25,""h"":40,""rz"":41}",106,106,0.0,0.0,1.0,False,0.0029420852661132,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,762,136,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,baecd2b8ebf9398b9acc010f8f6b6e282a9d8bde6186375cb779289be39d1c35,baecd2b8ebf9398b9acc010f8f6b6e282a9d8bde6186375cb779289be39d1c35,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.935194+00:00,iqp_20,IQP,iqp,extended_v5_full,20,12,106,81,25,0,"{""cz"":25,""h"":40,""rz"":41}",106,106,0.0,0.0,1.0,False,0.0040860176086425,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,762,136,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,baecd2b8ebf9398b9acc010f8f6b6e282a9d8bde6186375cb779289be39d1c35,baecd2b8ebf9398b9acc010f8f6b6e282a9d8bde6186375cb779289be39d1c35,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.949178+00:00,iqp_20,IQP,iqp,extended_v5_full,20,12,106,81,25,0,"{""cz"":25,""h"":40,""rz"":41}",106,106,0.0,0.0,1.0,False,0.0130290985107421,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,762,136,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,baecd2b8ebf9398b9acc010f8f6b6e282a9d8bde6186375cb779289be39d1c35,baecd2b8ebf9398b9acc010f8f6b6e282a9d8bde6186375cb779289be39d1c35,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.957306+00:00,clifford_20,RandomClifford,random_clifford,extended_v5_full,20,11,137,131,6,0,"{""cx"":6,""h"":54,""s"":77}",137,137,0.0,0.0,1.0,False,0.0032000541687011,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,862,137,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,6422865f7a85b00a7236605d4448710c4f113fcf36ef47140232863a256db68c,6422865f7a85b00a7236605d4448710c4f113fcf36ef47140232863a256db68c,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.963742+00:00,clifford_20,RandomClifford,random_clifford,extended_v5_full,20,11,137,131,6,0,"{""cx"":6,""h"":54,""s"":77}",137,137,0.0,0.0,1.0,False,0.0042364597320556,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,862,137,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,6422865f7a85b00a7236605d4448710c4f113fcf36ef47140232863a256db68c,6422865f7a85b00a7236605d4448710c4f113fcf36ef47140232863a256db68c,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.979732+00:00,clifford_20,RandomClifford,random_clifford,extended_v5_full,20,11,137,131,6,0,"{""cx"":6,""h"":54,""s"":77}",137,137,0.0,0.0,1.0,False,0.0139634609222412,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,862,137,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,6422865f7a85b00a7236605d4448710c4f113fcf36ef47140232863a256db68c,6422865f7a85b00a7236605d4448710c4f113fcf36ef47140232863a256db68c,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.982663+00:00,surface_code_20,SurfaceCode,surface_code,extended_v5_full,21,22,26,6,20,0,"{""cx"":20,""h"":2,""x"":4}",26,26,0.0,0.0,1.0,False,0.0009300708770751,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,962,138,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,120ff013623ecae0a8a337019b1db940990b1eabe8b1674663864753cb6d4910,120ff013623ecae0a8a337019b1db940990b1eabe8b1674663864753cb6d4910,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.984652+00:00,surface_code_20,SurfaceCode,surface_code,extended_v5_full,21,22,26,6,20,0,"{""cx"":20,""h"":2,""x"":4}",26,26,0.0,0.0,1.0,False,0.0009138584136962,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,962,138,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,120ff013623ecae0a8a337019b1db940990b1eabe8b1674663864753cb6d4910,120ff013623ecae0a8a337019b1db940990b1eabe8b1674663864753cb6d4910,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.988358+00:00,surface_code_20,SurfaceCode,surface_code,extended_v5_full,21,22,26,6,20,0,"{""cx"":20,""h"":2,""x"":4}",26,26,0.0,0.0,1.0,False,0.0026090145111083,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,962,138,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,120ff013623ecae0a8a337019b1db940990b1eabe8b1674663864753cb6d4910,120ff013623ecae0a8a337019b1db940990b1eabe8b1674663864753cb6d4910,e11_full_20260611_114615,Large-scale n=20,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.992453+00:00,haar_2,HaarRandom,haar_random,extended_v5_full,2,7,11,8,3,0,"{""cx"":3,""u"":8}",11,11,0.0,0.0,0.9999999999999998,False,0.0020117759704589,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,1144,139,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,dd7ba1742baab96f4da558bc454d9ae130eba3d42bd05e899909810d8187fbc1,dd7ba1742baab96f4da558bc454d9ae130eba3d42bd05e899909810d8187fbc1,e11_full_20260611_114615,"Haar-random unitary, exact synthesis",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:31.997453+00:00,haar_2,HaarRandom,haar_random,extended_v5_full,2,7,11,8,3,0,"{""cx"":3,""u"":8}",11,11,0.0,0.0,0.9999999999999998,False,0.0040864944458007,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,1144,139,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,dd7ba1742baab96f4da558bc454d9ae130eba3d42bd05e899909810d8187fbc1,dd7ba1742baab96f4da558bc454d9ae130eba3d42bd05e899909810d8187fbc1,e11_full_20260611_114615,"Haar-random unitary, exact synthesis",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:32.014413+00:00,haar_2,HaarRandom,haar_random,extended_v5_full,2,7,11,8,3,0,"{""cx"":3,""u"":8}",11,11,0.0,0.0,0.9999999999999998,False,0.0149400234222412,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,1144,139,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,dd7ba1742baab96f4da558bc454d9ae130eba3d42bd05e899909810d8187fbc1,dd7ba1742baab96f4da558bc454d9ae130eba3d42bd05e899909810d8187fbc1,e11_full_20260611_114615,"Haar-random unitary, exact synthesis",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:32.029240+00:00,haar_3,HaarRandom,haar_random,extended_v5_full,3,39,59,40,19,0,"{""cx"":19,""h"":2,""rz"":12,""u"":26}",59,59,0.0,0.0,0.9999999999999998,False,0.0117459297180175,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,1145,140,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,8b4f102e9cfcf052d5d4eecd7d7d9d6515c635625fc0b7c43bb2341e26e10d96,8b4f102e9cfcf052d5d4eecd7d7d9d6515c635625fc0b7c43bb2341e26e10d96,e11_full_20260611_114615,"Haar-random unitary, exact synthesis",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:32.045583+00:00,haar_3,HaarRandom,haar_random,extended_v5_full,3,39,59,40,19,0,"{""cx"":19,""h"":2,""rz"":12,""u"":26}",59,59,0.0,0.0,0.9999999999999998,False,0.0141804218292236,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,1145,140,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,8b4f102e9cfcf052d5d4eecd7d7d9d6515c635625fc0b7c43bb2341e26e10d96,8b4f102e9cfcf052d5d4eecd7d7d9d6515c635625fc0b7c43bb2341e26e10d96,e11_full_20260611_114615,"Haar-random unitary, exact synthesis",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:32.093066+00:00,haar_3,HaarRandom,haar_random,extended_v5_full,3,39,59,40,19,0,"{""cx"":19,""h"":2,""rz"":12,""u"":26}",59,59,0.0,0.0,0.9999999999999998,False,0.0464680194854736,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,1145,140,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,8b4f102e9cfcf052d5d4eecd7d7d9d6515c635625fc0b7c43bb2341e26e10d96,8b4f102e9cfcf052d5d4eecd7d7d9d6515c635625fc0b7c43bb2341e26e10d96,e11_full_20260611_114615,"Haar-random unitary, exact synthesis",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:32.158249+00:00,haar_4,HaarRandom,haar_random,extended_v5_full,4,189,275,180,95,0,"{""cx"":95,""h"":10,""rz"":72,""u"":98}",275,275,0.0,0.0,0.9999999999999958,False,0.0543279647827148,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,1146,141,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,e3adab92c21c196187f532884a3df148d0a31b733a6a8e5a838d602438d54f2d,e3adab92c21c196187f532884a3df148d0a31b733a6a8e5a838d602438d54f2d,e11_full_20260611_114615,"Haar-random unitary, exact synthesis",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:32.232245+00:00,haar_4,HaarRandom,haar_random,extended_v5_full,4,189,275,180,95,0,"{""cx"":95,""h"":10,""rz"":72,""u"":98}",275,275,0.0,0.0,0.9999999999999958,False,0.0709397792816162,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,1146,141,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,e3adab92c21c196187f532884a3df148d0a31b733a6a8e5a838d602438d54f2d,e3adab92c21c196187f532884a3df148d0a31b733a6a8e5a838d602438d54f2d,e11_full_20260611_114615,"Haar-random unitary, exact synthesis",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T21:37:32.449188+00:00,haar_4,HaarRandom,haar_random,extended_v5_full,4,189,275,180,95,0,"{""cx"":95,""h"":10,""rz"":72,""u"":98}",275,275,0.0,0.0,0.9999999999999958,False,0.2110388278961181,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,1146,141,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,e3adab92c21c196187f532884a3df148d0a31b733a6a8e5a838d602438d54f2d,e3adab92c21c196187f532884a3df148d0a31b733a6a8e5a838d602438d54f2d,e11_full_20260611_114615,"Haar-random unitary, exact synthesis",
1.0.0,E11,e11_supplemental_20260711_011036,2026-07-11T01:10:37.402025+00:00,bv_3_r1,Oracle,bernstein_vazirani,extended_v5_full,4,6,12,10,2,0,"{""cx"":2,""h"":8,""x"":2}",12,12,0.0,0.0,0.9999999999999974,True,0.0041265487670898,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.2.0"",""wire_traversal"":false}",none,none,none,none,1045,0,experiments/e11_real_circuit_benchmark/run_supplemental.py,fe38c7b860af1e01479a1eb76c0cb4863fb7441bddd09c7d3cf37b664d834aa6,8fe6a04fb57130ecbb92ca64358dee1b21d52ec1cfd3a2ce2f134a6345166151,8fe6a04fb57130ecbb92ca64358dee1b21d52ec1cfd3a2ce2f134a6345166151,e11_supplemental_20260711_011036,,optimizer_reported
1.0.0,E11,e11_supplemental_20260711_011036,2026-07-11T01:10:37.406025+00:00,bv_3_r1,Oracle,bernstein_vazirani,extended_v5_full,4,6,12,10,2,0,"{""cx"":2,""h"":8,""x"":2}",12,10,0.1666666666666666,16.666666666666664,0.999999999999998,True,0.0030007362365722,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":1,""window_size"":10}",none,none,none,none,1045,0,experiments/e11_real_circuit_benchmark/run_supplemental.py,fe38c7b860af1e01479a1eb76c0cb4863fb7441bddd09c7d3cf37b664d834aa6,8fe6a04fb57130ecbb92ca64358dee1b21d52ec1cfd3a2ce2f134a6345166151,697342d458c50bbb415c96e57ae7c1b7f57748c2f9bad7e7b69f53a10269987e,e11_supplemental_20260711_011036,,optimizer_reported
1.0.0,E11,e11_supplemental_20260711_011036,2026-07-11T01:10:37.414548+00:00,bv_3_r1,Oracle,bernstein_vazirani,extended_v5_full,4,6,12,10,2,0,"{""cx"":2,""h"":8,""x"":2}",12,10,0.1666666666666666,16.666666666666664,0.999999999999998,True,0.0085229873657226,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":1,""phase1_reduction"":0.0,""phase2_reduction"":0.16666666666666663,""phase3_reduction"":0.0,""total_reduction"":0.16666666666666663,""window_size"":10}",none,none,none,none,1045,0,experiments/e11_real_circuit_benchmark/run_supplemental.py,fe38c7b860af1e01479a1eb76c0cb4863fb7441bddd09c7d3cf37b664d834aa6,8fe6a04fb57130ecbb92ca64358dee1b21d52ec1cfd3a2ce2f134a6345166151,697342d458c50bbb415c96e57ae7c1b7f57748c2f9bad7e7b69f53a10269987e,e11_supplemental_20260711_011036,,optimizer_reported
1.0.0,E11,e11_supplemental_20260711_011036,2026-07-11T01:10:37.422856+00:00,grover_3_r1,Grover,grover,extended_v5_full,3,13,25,23,0,2,"{""ccx"":2,""h"":13,""x"":10}",25,25,0.0,0.0,0.9999999999999956,True,0.0060226917266845,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.2.0"",""wire_traversal"":false}",none,none,none,none,1445,1,experiments/e11_real_circuit_benchmark/run_supplemental.py,fe38c7b860af1e01479a1eb76c0cb4863fb7441bddd09c7d3cf37b664d834aa6,dbfecb2b83501c803b1bcbb050ca6127e0407b8f0980da68e7dd1900b97bff3b,dbfecb2b83501c803b1bcbb050ca6127e0407b8f0980da68e7dd1900b97bff3b,e11_supplemental_20260711_011036,"Single Grover iteration, random marked state",optimizer_reported
1.0.0,E11,e11_supplemental_20260711_011036,2026-07-11T01:10:37.427089+00:00,grover_3_r1,Grover,grover,extended_v5_full,3,13,25,23,0,2,"{""ccx"":2,""h"":13,""x"":10}",25,25,0.0,0.0,0.9999999999999956,True,0.0037076473236083,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,1445,1,experiments/e11_real_circuit_benchmark/run_supplemental.py,fe38c7b860af1e01479a1eb76c0cb4863fb7441bddd09c7d3cf37b664d834aa6,dbfecb2b83501c803b1bcbb050ca6127e0407b8f0980da68e7dd1900b97bff3b,dbfecb2b83501c803b1bcbb050ca6127e0407b8f0980da68e7dd1900b97bff3b,e11_supplemental_20260711_011036,"Single Grover iteration, random marked state",optimizer_reported
