budget_seconds,circuit_family,circuit_id,common_basis_gate_reduction_pct,design_manifest_sha256,exact_fidelity,input_circuit_sha256,listing_model,optimized_common_basis_gate_count,optimizer_runtime_seconds,original_common_basis_gate_count,output_circuit_sha256,peak_rss_mb,primary_pair_orientation,protocol_sha256,rule_set,run_id,run_order,status,template_enabled,trace,valid_equivalent_output,wall_seconds_end_to_end,window_gates
10,Grover,grover_8,4.809052333804809,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999938,e166fa2a19a186e5e1137d16871bf8113bf541253cf619d063dff93086ac2fbd,LBL,1346.0,0.36017775535583496,1414.0,8453ca9e24a5f7bdebe97ea208693d8237961e0cd9eb2c80214df1ccc70bf5db,143.83984375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,974475e555f7e8895be3db9af123174089152e1e45baa2ad316b295d5dd7e206,5489,success,True,"[{'cz_conversions': 0, 'gate_count': 1088, 'h_reorders': 227, 'hh_cancellations': 9, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 556, 'phase_merges': 14, 'template_rewrites': 1}, {'cz_conversions': 0, 'gate_count': 1088, 'h_reorders': 11, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,6.180198699999892,64
1,SurfaceCode,surface_code_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,1c82b236ba06c15d01c63ef7f002938983d64d0466097126e6dd69be4a8ec39b,WCL,,,,,110.19921875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,c190f4cddf5b848d4a0518f97b0749faccf25259ae41760bcd1ece95c32ac8a8,5490,timeout,,[],False,1.0507530000031693,16
1,QuantumWalk,qwalk_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,380136ad69bebfc3d05fdf4d7fab225d1325b53da9391f41c26a567f88a08608,RANDOM_TOPOLOGICAL,,,,,102.5703125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,13dd67956e2ac8a0a3d58da89ace2478dea2c1b6f286dc0d397fe3f85f71e2af,5491,timeout,,[],False,1.0514163999978337,16
30,SurfaceCode,surface_code_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,3f042fa9b9dbce7185f41afba08f1499752dc0e6949614c29d69df95229d96bd,LBL,13.0,0.0,13.0,3f042fa9b9dbce7185f41afba08f1499752dc0e6949614c29d69df95229d96bd,143.25390625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,c58a1a5c33e2d02748f79cfa44f10f3bcba0542a7b1fafa458394ed05ff6e35e,5492,success,False,"[{'cz_conversions': 0, 'gate_count': 9, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.0942355999941356,4
1,UCCSD_inspired,uccsd_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,572ced8466222c9cce73f7c74264b2354fd93bd719eafb0290bc144dcb80224f,LBL,,,,,102.09765625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,9e0d4b6f061b53c2efb57304161d5d7dad7a19cff877c29cd3f33fdaf6074e7d,5493,timeout,,[],False,1.0336291999992682,16
30,RandomClifford,clifford_8,60.17699115044248,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,ab6c0308e70783c337dc12cc3601cedbca26ad9ff939cc7bbedff27b595326e7,RANDOM_TOPOLOGICAL,45.0,0.015127897262573242,113.0,48c813f56c43e57ce95ae2f273e60891da6d0a1d5cfd40052a1520a1a77d8c3f,142.984375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,e322b9ef0a80b37b36b487772e2c7e3ac61200645e5759fc3398b21932f62100,5494,success,False,"[{'cz_conversions': 0, 'gate_count': 27, 'h_reorders': 23, 'hh_cancellations': 9, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 126, 'phase_merges': 10, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 25, 'h_reorders': 43, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 14, 'phase_merges': 2, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 25, 'h_reorders': 2, 'hh_cancellations': 0, 'iteration': 2, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.1676014000040595,64
1,QAOA,qaoa_line_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,27de95acc938a43758948985fc9dc86e4a392285121eaca84e3a9c40bceb4e31,WCL,,,,,97.21484375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,2d84ceb42d8d7a36244c3bbd0faa011207507c00171f65cc91e8c0a4cce70331,5495,timeout,,[],False,1.023375799995847,4
10,QuantumWalk,qwalk_4,25.07598784194529,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999423,5b1e86584da3b6e4065a29ec23dcba8ca2e23b69da2d3d2debdbc7a05920c733,WCL,986.0,0.10669326782226562,1316.0,a99c577661133f5f19d2331bf3a2772276977006890fa3e20e65dadac7fb4c6f,143.33203125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,8a1f20dc31839ba1d42975fea13045058ad67d602333a7277cfd72ab4fbe5bfc,5496,success,True,"[{'cz_conversions': 0, 'gate_count': 532, 'h_reorders': 66, 'hh_cancellations': 54, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 6, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 532, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.4660278000010294,16
10,VQE,vqe_twolocal_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0000000000000009,4cb477caf5f46aa76b3f54b03574649768b408906ee78ac4652943020cb7be7c,LBL,254.0,0.0,254.0,4cb477caf5f46aa76b3f54b03574649768b408906ee78ac4652943020cb7be7c,143.0390625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,203574f00436f991bfa135cc84a70e9774be021123c1ed3ade9028e09c685f59,5497,success,False,"[{'cz_conversions': 0, 'gate_count': 62, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.140598499994667,4
120,QuantumWalk,qwalk_6,7.7684691546077715,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999997169,272804f10f95ecb2895a565280f8594781730f41735af2d503194d428323e8a2,LBL,4844.0,0.7520706653594971,5252.0,6ecf5216ddb9d11962bbe7340e05a10fa1f334cc2467f9d72ad9cf77a6844e91,146.890625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,3b0550cdc90bb570c05f602dc9a68db890c796e361f8850055b75022de54359f,5498,success,False,"[{'cz_conversions': 0, 'gate_count': 3778, 'h_reorders': 268, 'hh_cancellations': 66, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 12, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 3778, 'h_reorders': 180, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,5.867229900002712,16
10,HardwareEfficient,hardware_eff_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,93467de4ec8b6447d0046632416f75a2a2ec7eaa82fac32a3b3cb7e00e0debdb,WCL,82.0,0.00657963752746582,82.0,fb3ebec28d065a0cb0d89c14c2c8af801123c89dc84d9f71733a6315b5b63a72,143.1875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,90b3a3c4bdcf2894ca09ab75861ae4c711bdac395d6c68191eda1fbf0ad25730,5499,success,False,"[{'cz_conversions': 0, 'gate_count': 34, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.2734442000000854,16
30,HardwareEfficient,hardware_eff_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0000000000000009,5e374d2d9df7152707d5a3b917c5572905ce53bc378306ed7da8919f036c289d,WCL,54.0,0.008238792419433594,54.0,1c5d3dd4689dba8f49b96fe0da3d71fc172f555c3e942dc5eb1562a4a7754519,143.26171875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,23d0c840a7fa23ebbc82f1fc1d6dc2fd5c524559b983ca2c19ac6dd583a2a4e2,5500,success,True,"[{'cz_conversions': 0, 'gate_count': 22, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.4056889999992563,64
1,HardwareEfficient,hardware_eff_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,b2b8ea4ed9aecdcfd921ea28cb16d178c46018000c9dec2eead95b2c37123b51,LBL,,,,,103.3515625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,da04954724fbf40a3d812ee6044b6995ac800fb68a8d0005ca462e95a8bf5e7a,5501,timeout,,[],False,1.0542986000000383,16
10,Oracle,bv_6,91.30434782608697,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999973,600a25f9f932f78c6da4a944f24dd2405d8beeea9631fa80ab0ba450ccbf7277,RANDOM_TOPOLOGICAL,4.0,0.0010004043579101562,46.0,65f93d913a44659d9b87c9132505330b548201eebf7560942ef6d89cdcaec810,143.12890625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,5b863ba0e28ae2ff79284c1c0d7cde37698130653ee9421f3c32c46ff71f0378,5502,success,True,"[{'cz_conversions': 0, 'gate_count': 12, 'h_reorders': 8, 'hh_cancellations': 3, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 5, 'phase_merges': 0, 'template_rewrites': 1}, {'cz_conversions': 1, 'gate_count': 6, 'h_reorders': 1, 'hh_cancellations': 2, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 4, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 1, 'gate_count': 4, 'h_reorders': 2, 'hh_cancellations': 0, 'iteration': 2, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 4, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 3, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.0546690999981365,4
30,HardwareEfficient,hardware_eff_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,6fb483683d8a22c1752bbd74856400a9e8dc76f6c7498dc4e96e958be1a4c939,RANDOM_TOPOLOGICAL,54.0,0.0,54.0,3f2e63137d3019287f085a788aa4a043d3b3e8737341a937b026a04db2cc89b1,143.28125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,dd5bfdaa5addf841cac3afe5aac0594f8230aad88a23df43a7c04fa51cc4115f,5503,success,False,"[{'cz_conversions': 0, 'gate_count': 22, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.098844600004668,4
120,SurfaceCode,surface_code_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,a1b0ba8e9683b6e8fb7f674fec300eb87f2d2387d58f482c81187c497cdc2175,LBL,15.0,0.0,15.0,a1b0ba8e9683b6e8fb7f674fec300eb87f2d2387d58f482c81187c497cdc2175,143.265625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,46531c16c785a4504bdc84bc2a55cac7ed8952d41e77920b656e451e1c0c29c7,5504,success,True,"[{'cz_conversions': 0, 'gate_count': 11, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.251545700004499,4
10,VQE,vqe_twolocal_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999996,014e8da4cad4f97582e18a894f34fc8c3a41b14e6c31d3b3736404a1cf5b8e78,LBL,254.0,0.007718801498413086,254.0,014e8da4cad4f97582e18a894f34fc8c3a41b14e6c31d3b3736404a1cf5b8e78,143.05859375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,8b12ef9db6ba39e05264d0370053268d2e291288c7aa2154904ae93d6bc0cee4,5505,success,False,"[{'cz_conversions': 0, 'gate_count': 62, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.171033200000238,64
1,HaarRandom,haar_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,893f6526bf6a6d3aeec9c02876eace88e08e93caa6ed56c50764daeba95b4560,RANDOM_TOPOLOGICAL,,,,,98.7734375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,18c7c9d76c1532c98368fdbac68ac204e0a159283077ad42f3d962aaa0a1395c,5506,timeout,,[],False,1.0507833000010578,16
1,IQP,iqp_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,f5800ccda7bc5fe6d0223d2c5024b1e92540cfdc9389dbbd217178e1660d20cb,RANDOM_TOPOLOGICAL,,,,,99.71875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,0f889be4a657e8e4c6ac315d9c541a67117d0d9d76a081882045e066a52a13cf,5507,timeout,,[],False,1.0548758000004455,64
10,SurfaceCode,surface_code_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,11ca0a34ccfcff1362a4d080d776863708b5bb85227870100bccb7ea7d29a31f,LBL,14.0,0.0010013580322265625,14.0,11ca0a34ccfcff1362a4d080d776863708b5bb85227870100bccb7ea7d29a31f,143.0625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,29e7e8aed4e8cadc482d37b10983162b8a2c9b2f4e438656a7642061a7a7d16d,5508,success,True,"[{'cz_conversions': 0, 'gate_count': 10, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.1184492999964277,64
120,SurfaceCode,surface_code_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,LBL,14.0,0.0,14.0,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,142.515625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,503aa73bca94bf67a2a0b9d83cb3286231a20435408967b658ac38a5564ab4f7,5509,success,True,"[{'cz_conversions': 0, 'gate_count': 10, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.086491999994905,64
120,Grover,grover_8,4.7887323943662015,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999938,1b84760a272ee5b898d6856ea47d7309859a0aaa27c6d9f54caa0a3ca7965d66,LBL,1352.0,0.3122072219848633,1420.0,699262a95ea9f99b5d73c9e249828515b6f4fc3fd5b8c76a4b325a4f9fc9ebdd,143.7265625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,0e071d53a52bcdc48138dc5ffd6fcc0d5cfa50a2a231ddea017c5c7f833bac08,5510,success,False,"[{'cz_conversions': 0, 'gate_count': 1094, 'h_reorders': 190, 'hh_cancellations': 9, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 555, 'phase_merges': 14, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 1094, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,6.1216330000024755,64
1,QuantumWalk,qwalk_3,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,40b2ed79783ce1a4b95b1d1ef139d1741d958ea40b9841f763ef32f8f0761c21,RANDOM_TOPOLOGICAL,,,,,100.0078125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,48b5e14a6fce082d5a3a840ae971e96742cce14842885634b809cb0900218e8c,5511,timeout,,[],False,1.059591500001261,4
10,Oracle,bv_7,92.3076923076923,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999984,7130c27a527965bb0f258cb842a9113fb05e3fbe44a5dfbedcb9b9003b5cc534,LBL,4.0,0.0,52.0,991dc2c14e1f5d9a8fed168d6acdeaadff8230bf5a2232ee58b7c70341693a5e,143.0078125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,40161238129b4565417217a35722cf262b7b01c1bce9da91b01a3b6375794ab3,5512,success,True,"[{'cz_conversions': 0, 'gate_count': 4, 'h_reorders': 31, 'hh_cancellations': 8, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 50, 'phase_merges': 0, 'template_rewrites': 2}, {'cz_conversions': 0, 'gate_count': 4, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.0052423999950406,64
1,IQP,iqp_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,1bfe5860998e2d3ca1f048c0a396d2f3f0d4c199e4369ef422a20e44335b026d,WCL,,,,,99.0390625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,4a108394bd7b909127ce5d8482162b332d98c3efec2e4afb009cf28d279ef2fb,5513,timeout,,[],False,1.0532253999990644,16
30,HardwareEfficient,hardware_eff_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999991,4572941712e8aea150c8fa425b7e51001a6c0edaee560e513ec57c86bf5900af,LBL,110.0,0.003998994827270508,110.0,4572941712e8aea150c8fa425b7e51001a6c0edaee560e513ec57c86bf5900af,143.26171875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,74b4668406c535915e9c3f8ac6ba4a07f63d64e14f553d27dc626c551ae978b3,5514,success,True,"[{'cz_conversions': 0, 'gate_count': 46, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.149022400000831,16
120,SurfaceCode,surface_code_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,11ca0a34ccfcff1362a4d080d776863708b5bb85227870100bccb7ea7d29a31f,WCL,14.0,0.0,14.0,11ca0a34ccfcff1362a4d080d776863708b5bb85227870100bccb7ea7d29a31f,142.8671875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,faae42fc672ce2247eb8cb1c806a68aef2c2d1d334720166c36fbfe3fc2e186d,5515,success,True,"[{'cz_conversions': 0, 'gate_count': 10, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.122878199996194,4
1,Grover,grover_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,f6bad2be7e968d27cb136e3528e2562cdb27eccfd23b265b21bc4684c8c2ff48,LBL,,,,,98.75,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,51b2db4ddee0965cf3ec68035d9d78433bd2f8156d5e002efdb456ccefe13d74,5516,timeout,,[],False,1.040638599995873,16
30,HaarRandom,haar_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999964,60cbd40ccece385b0f47d6dbd5667c78d5709e2708b86620c809015e346ab443,LBL,687.0,0.015031576156616211,687.0,60cbd40ccece385b0f47d6dbd5667c78d5709e2708b86620c809015e346ab443,143.48828125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,a08f336c74708208d60a9443f35f1e48a93d052c26b875a5fed928c35bea1315,5517,success,True,"[{'cz_conversions': 0, 'gate_count': 275, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.1457257000001846,4
30,HaarRandom,haar_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999941,38fb79c22e616a17ca079d6ac91f1593bb639b1c9cdc24b819719a203860bb1c,LBL,687.0,0.022785425186157227,687.0,38fb79c22e616a17ca079d6ac91f1593bb639b1c9cdc24b819719a203860bb1c,143.44140625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,97988d65e99cf3e57c7662c2e8fe1af0e5799b5de66c7e4296da7633e3e50d0c,5518,success,True,"[{'cz_conversions': 0, 'gate_count': 275, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.140499199995247,4
30,Adder,adder_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,84fde07bd40be8d7a95d24cc510e9db8ab0d019aaad3c30a43907f561b19ebb6,RANDOM_TOPOLOGICAL,120.0,0.0010008811950683594,120.0,e4e98e3643e54300aebdcdca90bcec0c5bade4e3cdba0d109e44029e5f1fbeb0,143.19921875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,351cf073d3671c18f6c419287d05b20353c7f23d66dba1878a166f3361b4eea7,5519,success,True,"[{'cz_conversions': 0, 'gate_count': 12, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.1019362000006367,16
120,QAOA,qaoa_line_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,a7f212f7ecd7ee7353a7ba466a9af47a975f54aa9c15ab288c44982273c22d68,LBL,218.0,0.003751516342163086,218.0,a7f212f7ecd7ee7353a7ba466a9af47a975f54aa9c15ab288c44982273c22d68,143.1875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,a84bd84ffdb9988b3d21ecf41b31241504f3726ed31904014bfc4cfb074a5b4c,5520,success,False,"[{'cz_conversions': 0, 'gate_count': 66, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.196967700001551,64
30,Adder,adder_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,f82bca5573e6e4f880dd93e93fbd33df5af794da6882ff8adad6e33e221312b3,WCL,179.0,0.0,179.0,556ede7930d683c9196e5962390918f0c807be04f921d9c14d2bb2e3a7516b23,161.62109375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,9fca9f3a28d5a8cc959e9dc8a566eb41bab105e39b678e54e78b9910fed09ae6,5521,success,True,"[{'cz_conversions': 0, 'gate_count': 17, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.8353750000023865,4
