experiment,part,circuit_family,circuit_type,n_qubits,depth,trial,seed,optimizer,gate_count,original_size,optimized_size,reduction,fidelity,success,runtime_seconds,instance_id
10,random,Universal,random,5,20,74,116,commutation_phase2,100,100,100,0.0,0.9999999999999936,False,0.006356716156005859,
10,random,Universal,random,5,20,74,116,hybrid_phase1_2,100,100,100,0.0,0.9999999999999936,False,0.08143353462219238,
10,random,Universal,random,5,20,75,117,greedy_phase1,100,100,100,0.0,0.9999999999999931,False,0.002423524856567383,
10,random,Universal,random,5,20,75,117,commutation_phase2,100,100,100,0.0,0.9999999999999931,False,0.00757145881652832,
10,random,Universal,random,5,20,75,117,hybrid_phase1_2,100,100,100,0.0,0.9999999999999931,False,0.0785057544708252,
10,random,Universal,random,5,20,76,118,greedy_phase1,100,100,100,0.0,0.9999999999999918,False,0.0019996166229248047,
10,random,Universal,random,5,20,76,118,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999927,False,0.019213199615478516,
10,random,Universal,random,5,20,76,118,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999927,False,0.09712457656860352,
10,random,Universal,random,5,20,77,119,greedy_phase1,100,100,100,0.0,0.9999999999999901,False,0.0020911693572998047,
10,random,Universal,random,5,20,77,119,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999906,False,0.007524728775024414,
10,random,Universal,random,5,20,77,119,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999906,False,0.08313298225402832,
10,random,Universal,random,5,20,78,120,greedy_phase1,100,100,100,0.0,0.999999999999991,False,0.0021638870239257812,
10,random,Universal,random,5,20,78,120,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999913,False,0.011276721954345703,
10,random,Universal,random,5,20,78,120,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999913,False,0.08624577522277832,
10,random,Universal,random,5,20,79,121,greedy_phase1,100,100,100,0.0,0.999999999999991,False,0.0025548934936523438,
10,random,Universal,random,5,20,79,121,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.010950088500976562,
10,random,Universal,random,5,20,79,121,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.08401060104370117,
10,random,Universal,random,5,20,80,122,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.001998424530029297,
10,random,Universal,random,5,20,80,122,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999925,False,0.017375946044921875,
10,random,Universal,random,5,20,80,122,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999925,False,0.09095215797424316,
10,random,Universal,random,5,20,81,123,greedy_phase1,100,100,100,0.0,0.999999999999991,False,0.002655029296875,
10,random,Universal,random,5,20,81,123,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999911,False,0.009678840637207031,
10,random,Universal,random,5,20,81,123,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999911,False,0.08707046508789062,
10,random,Universal,random,5,20,82,124,greedy_phase1,100,100,100,0.0,0.9999999999999918,False,0.0023069381713867188,
10,random,Universal,random,5,20,82,124,commutation_phase2,100,100,100,0.0,0.9999999999999918,False,0.006996870040893555,
10,random,Universal,random,5,20,82,124,hybrid_phase1_2,100,100,100,0.0,0.9999999999999918,False,0.08224105834960938,
10,random,Universal,random,5,20,83,125,greedy_phase1,100,100,100,0.0,0.999999999999991,False,0.0030045509338378906,
10,random,Universal,random,5,20,83,125,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999918,False,0.008606195449829102,
10,random,Universal,random,5,20,83,125,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999918,False,0.07801699638366699,
10,random,Universal,random,5,20,84,126,greedy_phase1,100,100,100,0.0,0.9999999999999929,False,0.002001523971557617,
10,random,Universal,random,5,20,84,126,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999933,False,0.009133100509643555,
10,random,Universal,random,5,20,84,126,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999933,False,0.08048701286315918,
10,random,Universal,random,5,20,85,127,greedy_phase1,100,100,100,0.0,0.999999999999991,False,0.0026006698608398438,
10,random,Universal,random,5,20,85,127,commutation_phase2,100,100,100,0.0,0.999999999999991,False,0.008038759231567383,
10,random,Universal,random,5,20,85,127,hybrid_phase1_2,100,100,100,0.0,0.999999999999991,False,0.07741379737854004,
10,random,Universal,random,5,20,86,128,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.0019996166229248047,
10,random,Universal,random,5,20,86,128,commutation_phase2,100,100,88,0.12,0.9999999999999933,False,0.03194880485534668,
10,random,Universal,random,5,20,86,128,hybrid_phase1_2,100,100,88,0.12,0.9999999999999933,False,0.10139942169189453,
10,random,Universal,random,5,20,87,129,greedy_phase1,100,100,100,0.0,0.9999999999999903,False,0.0024611949920654297,
10,random,Universal,random,5,20,87,129,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999906,False,0.011098623275756836,
10,random,Universal,random,5,20,87,129,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999906,False,0.08986473083496094,
10,random,Universal,random,5,20,88,130,greedy_phase1,100,100,100,0.0,0.9999999999999901,False,0.0025985240936279297,
10,random,Universal,random,5,20,88,130,commutation_phase2,100,100,94,0.06000000000000005,0.999999999999991,False,0.014086723327636719,
10,random,Universal,random,5,20,88,130,hybrid_phase1_2,100,100,94,0.06000000000000005,0.999999999999991,False,0.08193778991699219,
10,random,Universal,random,5,20,89,131,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.0023775100708007812,
10,random,Universal,random,5,20,89,131,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999918,False,0.007525444030761719,
10,random,Universal,random,5,20,89,131,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999918,False,0.08554792404174805,
10,random,Universal,random,5,20,90,132,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.002012968063354492,
10,random,Universal,random,5,20,90,132,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999922,False,0.014998674392700195,
10,random,Universal,random,5,20,90,132,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999922,False,0.09450697898864746,
10,random,Universal,random,5,20,91,133,greedy_phase1,100,100,100,0.0,0.9999999999999936,False,0.0015151500701904297,
10,random,Universal,random,5,20,91,133,commutation_phase2,100,100,96,0.040000000000000036,0.999999999999994,False,0.007999897003173828,
10,random,Universal,random,5,20,91,133,hybrid_phase1_2,100,100,96,0.040000000000000036,0.999999999999994,False,0.07611441612243652,
10,random,Universal,random,5,20,92,134,greedy_phase1,100,100,100,0.0,0.9999999999999918,False,0.0019998550415039062,
10,random,Universal,random,5,20,92,134,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999922,False,0.01588296890258789,
10,random,Universal,random,5,20,92,134,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999922,False,0.0827627182006836,
10,random,Universal,random,5,20,93,135,greedy_phase1,100,100,100,0.0,0.9999999999999927,False,0.0021147727966308594,
10,random,Universal,random,5,20,93,135,commutation_phase2,100,100,100,0.0,0.9999999999999927,False,0.0065190792083740234,
10,random,Universal,random,5,20,93,135,hybrid_phase1_2,100,100,100,0.0,0.9999999999999927,False,0.08078598976135254,
10,random,Universal,random,5,20,94,136,greedy_phase1,100,100,100,0.0,0.999999999999994,False,0.0022521018981933594,
10,random,Universal,random,5,20,94,136,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999944,False,0.00922846794128418,
10,random,Universal,random,5,20,94,136,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999944,False,0.08457732200622559,
10,random,Universal,random,5,20,95,137,greedy_phase1,100,100,100,0.0,0.9999999999999916,False,0.0015499591827392578,
10,random,Universal,random,5,20,95,137,commutation_phase2,100,100,94,0.06000000000000005,0.9999999999999927,False,0.010111093521118164,
10,random,Universal,random,5,20,95,137,hybrid_phase1_2,100,100,94,0.06000000000000005,0.9999999999999927,False,0.08925104141235352,
10,random,Universal,random,5,20,96,138,greedy_phase1,100,100,100,0.0,0.9999999999999931,False,0.002007722854614258,
10,random,Universal,random,5,20,96,138,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999936,False,0.011749267578125,
10,random,Universal,random,5,20,96,138,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999936,False,0.08182907104492188,
10,random,Universal,random,5,20,97,139,greedy_phase1,100,100,100,0.0,0.9999999999999936,False,0.002005338668823242,
10,random,Universal,random,5,20,97,139,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999942,False,0.006005525588989258,
10,random,Universal,random,5,20,97,139,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999942,False,0.07721352577209473,
10,random,Universal,random,5,20,98,140,greedy_phase1,100,100,100,0.0,0.9999999999999948,False,0.0025517940521240234,
10,random,Universal,random,5,20,98,140,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999952,False,0.01687169075012207,
10,random,Universal,random,5,20,98,140,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999952,False,0.0924074649810791,
10,random,Universal,random,5,20,99,141,greedy_phase1,100,100,100,0.0,0.9999999999999906,False,0.002413034439086914,
10,random,Universal,random,5,20,99,141,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999908,False,0.00799870491027832,
10,random,Universal,random,5,20,99,141,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999908,False,0.07519721984863281,
10,structured,Structured,brickwork,5,20,0,142,greedy_phase1,140,140,140,0.0,1.0,False,0.0030007362365722656,
10,structured,Structured,brickwork,5,20,0,142,commutation_phase2,140,140,140,0.0,1.0,False,0.010001659393310547,
10,structured,Structured,brickwork,5,20,0,142,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.11537361145019531,
10,structured,Structured,brickwork,5,20,1,143,greedy_phase1,140,140,140,0.0,0.9999999999999993,False,0.0030002593994140625,
10,structured,Structured,brickwork,5,20,1,143,commutation_phase2,140,140,140,0.0,0.9999999999999993,False,0.011010169982910156,
10,structured,Structured,brickwork,5,20,1,143,hybrid_phase1_2,140,140,140,0.0,0.9999999999999993,False,0.11836123466491699,
10,structured,Structured,brickwork,5,20,2,144,greedy_phase1,140,140,140,0.0,0.9999999999999987,False,0.003648996353149414,
10,structured,Structured,brickwork,5,20,2,144,commutation_phase2,140,140,140,0.0,0.9999999999999987,False,0.015543222427368164,
10,structured,Structured,brickwork,5,20,2,144,hybrid_phase1_2,140,140,140,0.0,0.9999999999999987,False,0.1314373016357422,
10,structured,Structured,brickwork,5,20,3,145,greedy_phase1,140,140,140,0.0,0.9999999999999993,False,0.005515575408935547,
10,structured,Structured,brickwork,5,20,3,145,commutation_phase2,140,140,140,0.0,0.9999999999999993,False,0.009974002838134766,
10,structured,Structured,brickwork,5,20,3,145,hybrid_phase1_2,140,140,140,0.0,0.9999999999999993,False,0.1252760887145996,
10,structured,Structured,brickwork,5,20,4,146,greedy_phase1,140,140,140,0.0,0.9999999999999991,False,0.004007101058959961,
10,structured,Structured,brickwork,5,20,4,146,commutation_phase2,140,140,140,0.0,0.9999999999999991,False,0.01001596450805664,
10,structured,Structured,brickwork,5,20,4,146,hybrid_phase1_2,140,140,140,0.0,0.9999999999999991,False,0.11568212509155273,
10,structured,Structured,brickwork,5,20,5,147,greedy_phase1,140,140,140,0.0,1.0,False,0.0031774044036865234,
10,structured,Structured,brickwork,5,20,5,147,commutation_phase2,140,140,140,0.0,1.0,False,0.01118326187133789,
10,structured,Structured,brickwork,5,20,5,147,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.11084628105163574,
10,structured,Structured,brickwork,5,20,6,148,greedy_phase1,140,140,140,0.0,0.9999999999999987,False,0.00299835205078125,
10,structured,Structured,brickwork,5,20,6,148,commutation_phase2,140,140,140,0.0,0.9999999999999987,False,0.01031637191772461,
10,structured,Structured,brickwork,5,20,6,148,hybrid_phase1_2,140,140,140,0.0,0.9999999999999987,False,0.12822461128234863,
10,structured,Structured,brickwork,5,20,7,149,greedy_phase1,140,140,140,0.0,1.0000000000000009,False,0.002988100051879883,
10,structured,Structured,brickwork,5,20,7,149,commutation_phase2,140,140,140,0.0,1.0000000000000009,False,0.008407354354858398,
10,structured,Structured,brickwork,5,20,7,149,hybrid_phase1_2,140,140,140,0.0,1.0000000000000009,False,0.1261906623840332,
10,structured,Structured,brickwork,5,20,8,150,greedy_phase1,140,140,140,0.0,0.9999999999999991,False,0.003008127212524414,
10,structured,Structured,brickwork,5,20,8,150,commutation_phase2,140,140,140,0.0,0.9999999999999991,False,0.009511232376098633,
10,structured,Structured,brickwork,5,20,8,150,hybrid_phase1_2,140,140,140,0.0,0.9999999999999991,False,0.11218667030334473,
10,structured,Structured,brickwork,5,20,9,151,greedy_phase1,140,140,140,0.0,1.0000000000000004,False,0.0029976367950439453,
10,structured,Structured,brickwork,5,20,9,151,commutation_phase2,140,140,140,0.0,1.0000000000000004,False,0.009511709213256836,
10,structured,Structured,brickwork,5,20,9,151,hybrid_phase1_2,140,140,140,0.0,1.0000000000000004,False,0.1137685775756836,
10,structured,Structured,brickwork,5,20,10,152,greedy_phase1,140,140,140,0.0,1.0000000000000018,False,0.003008127212524414,
10,structured,Structured,brickwork,5,20,10,152,commutation_phase2,140,140,140,0.0,1.0000000000000018,False,0.009102821350097656,
10,structured,Structured,brickwork,5,20,10,152,hybrid_phase1_2,140,140,140,0.0,1.0000000000000018,False,0.11589169502258301,
10,structured,Structured,brickwork,5,20,11,153,greedy_phase1,140,140,140,0.0,0.9999999999999998,False,0.002999544143676758,
10,structured,Structured,brickwork,5,20,11,153,commutation_phase2,140,140,140,0.0,0.9999999999999998,False,0.010242223739624023,
10,structured,Structured,brickwork,5,20,11,153,hybrid_phase1_2,140,140,140,0.0,0.9999999999999998,False,0.11978578567504883,
10,structured,Structured,brickwork,5,20,12,154,greedy_phase1,140,140,140,0.0,0.9999999999999957,False,0.0029997825622558594,
10,structured,Structured,brickwork,5,20,12,154,commutation_phase2,140,140,140,0.0,0.9999999999999957,False,0.009580135345458984,
10,structured,Structured,brickwork,5,20,12,154,hybrid_phase1_2,140,140,140,0.0,0.9999999999999957,False,0.1275789737701416,
10,structured,Structured,brickwork,5,20,13,155,greedy_phase1,140,140,140,0.0,0.9999999999999982,False,0.002891063690185547,
10,structured,Structured,brickwork,5,20,13,155,commutation_phase2,140,140,140,0.0,0.9999999999999982,False,0.00969696044921875,
10,structured,Structured,brickwork,5,20,13,155,hybrid_phase1_2,140,140,140,0.0,0.9999999999999982,False,0.11333680152893066,
10,structured,Structured,brickwork,5,20,14,156,greedy_phase1,140,140,140,0.0,1.0000000000000004,False,0.0030035972595214844,
10,structured,Structured,brickwork,5,20,14,156,commutation_phase2,140,140,140,0.0,1.0000000000000004,False,0.01062464714050293,
10,structured,Structured,brickwork,5,20,14,156,hybrid_phase1_2,140,140,140,0.0,1.0000000000000004,False,0.1149444580078125,
10,structured,Structured,brickwork,5,20,15,157,greedy_phase1,140,140,140,0.0,1.0,False,0.0025053024291992188,
10,structured,Structured,brickwork,5,20,15,157,commutation_phase2,140,140,140,0.0,1.0,False,0.009313344955444336,
10,structured,Structured,brickwork,5,20,15,157,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.11677050590515137,
10,structured,Structured,brickwork,5,20,16,158,greedy_phase1,140,140,140,0.0,0.9999999999999974,False,0.003999471664428711,
10,structured,Structured,brickwork,5,20,16,158,commutation_phase2,140,140,140,0.0,0.9999999999999974,False,0.010007619857788086,
10,structured,Structured,brickwork,5,20,16,158,hybrid_phase1_2,140,140,140,0.0,0.9999999999999974,False,0.11060714721679688,
10,structured,Structured,brickwork,5,20,17,159,greedy_phase1,140,140,140,0.0,1.0,False,0.003190279006958008,
10,structured,Structured,brickwork,5,20,17,159,commutation_phase2,140,140,140,0.0,1.0,False,0.01470637321472168,
10,structured,Structured,brickwork,5,20,17,159,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.11555004119873047,
10,structured,Structured,brickwork,5,20,18,160,greedy_phase1,140,140,140,0.0,1.0,False,0.0029916763305664062,
10,structured,Structured,brickwork,5,20,18,160,commutation_phase2,140,140,140,0.0,1.0,False,0.009867429733276367,
10,structured,Structured,brickwork,5,20,18,160,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.12947344779968262,
10,structured,Structured,brickwork,5,20,19,161,greedy_phase1,140,140,140,0.0,0.9999999999999966,False,0.003000020980834961,
10,structured,Structured,brickwork,5,20,19,161,commutation_phase2,140,140,140,0.0,0.9999999999999966,False,0.009000539779663086,
10,structured,Structured,brickwork,5,20,19,161,hybrid_phase1_2,140,140,140,0.0,0.9999999999999966,False,0.10869145393371582,
10,structured,Structured,brickwork,5,20,20,162,greedy_phase1,140,140,140,0.0,1.0000000000000009,False,0.004064083099365234,
10,structured,Structured,brickwork,5,20,20,162,commutation_phase2,140,140,140,0.0,1.0000000000000009,False,0.008515119552612305,
10,structured,Structured,brickwork,5,20,20,162,hybrid_phase1_2,140,140,140,0.0,1.0000000000000009,False,0.11853480339050293,
10,structured,Structured,brickwork,5,20,21,163,greedy_phase1,140,140,140,0.0,1.0,False,0.0029985904693603516,
10,structured,Structured,brickwork,5,20,21,163,commutation_phase2,140,140,140,0.0,1.0,False,0.010932683944702148,
10,structured,Structured,brickwork,5,20,21,163,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.13306045532226562,
10,structured,Structured,brickwork,5,20,22,164,greedy_phase1,140,140,140,0.0,0.9999999999999987,False,0.002898693084716797,
10,structured,Structured,brickwork,5,20,22,164,commutation_phase2,140,140,140,0.0,0.9999999999999987,False,0.010099172592163086,
10,structured,Structured,brickwork,5,20,22,164,hybrid_phase1_2,140,140,140,0.0,0.9999999999999987,False,0.12411808967590332,
10,structured,Structured,brickwork,5,20,23,165,greedy_phase1,140,140,140,0.0,0.9999999999999991,False,0.002998828887939453,
10,structured,Structured,brickwork,5,20,23,165,commutation_phase2,140,140,140,0.0,0.9999999999999991,False,0.010523557662963867,
10,structured,Structured,brickwork,5,20,23,165,hybrid_phase1_2,140,140,140,0.0,0.9999999999999991,False,0.1164848804473877,
10,structured,Structured,brickwork,5,20,24,166,greedy_phase1,140,140,140,0.0,1.0000000000000018,False,0.0035271644592285156,
10,structured,Structured,brickwork,5,20,24,166,commutation_phase2,140,140,140,0.0,1.0000000000000018,False,0.011055231094360352,
10,structured,Structured,brickwork,5,20,24,166,hybrid_phase1_2,140,140,140,0.0,1.0000000000000018,False,0.1151738166809082,
10,structured,Structured,brickwork,5,20,25,167,greedy_phase1,140,140,140,0.0,0.9999999999999989,False,0.0030176639556884766,
10,structured,Structured,brickwork,5,20,25,167,commutation_phase2,140,140,140,0.0,0.9999999999999989,False,0.01146245002746582,
10,structured,Structured,brickwork,5,20,25,167,hybrid_phase1_2,140,140,140,0.0,0.9999999999999989,False,0.12150955200195312,
10,structured,Structured,brickwork,5,20,26,168,greedy_phase1,140,140,140,0.0,1.0000000000000009,False,0.004101991653442383,
10,structured,Structured,brickwork,5,20,26,168,commutation_phase2,140,140,140,0.0,1.0000000000000009,False,0.011311769485473633,
10,structured,Structured,brickwork,5,20,26,168,hybrid_phase1_2,140,140,140,0.0,1.0000000000000009,False,0.11277198791503906,
10,structured,Structured,brickwork,5,20,27,169,greedy_phase1,140,140,140,0.0,1.0000000000000004,False,0.0024509429931640625,
10,structured,Structured,brickwork,5,20,27,169,commutation_phase2,140,140,140,0.0,1.0000000000000004,False,0.009944915771484375,
10,structured,Structured,brickwork,5,20,27,169,hybrid_phase1_2,140,140,140,0.0,1.0000000000000004,False,0.14714717864990234,
10,structured,Structured,brickwork,5,20,28,170,greedy_phase1,140,140,140,0.0,0.9999999999999982,False,0.003007173538208008,
10,structured,Structured,brickwork,5,20,28,170,commutation_phase2,140,140,140,0.0,0.9999999999999982,False,0.009807109832763672,
10,structured,Structured,brickwork,5,20,28,170,hybrid_phase1_2,140,140,140,0.0,0.9999999999999982,False,0.11270618438720703,
10,structured,Structured,brickwork,5,20,29,171,greedy_phase1,140,140,140,0.0,1.0000000000000009,False,0.003286123275756836,
10,structured,Structured,brickwork,5,20,29,171,commutation_phase2,140,140,140,0.0,1.0000000000000009,False,0.00950932502746582,
10,structured,Structured,brickwork,5,20,29,171,hybrid_phase1_2,140,140,140,0.0,1.0000000000000009,False,0.12072348594665527,
10,structured,Structured,brickwork,5,20,30,172,greedy_phase1,140,140,140,0.0,0.9999999999999991,False,0.003000974655151367,
10,structured,Structured,brickwork,5,20,30,172,commutation_phase2,140,140,140,0.0,0.9999999999999991,False,0.010001897811889648,
10,structured,Structured,brickwork,5,20,30,172,hybrid_phase1_2,140,140,140,0.0,0.9999999999999991,False,0.11619901657104492,
10,structured,Structured,brickwork,5,20,31,173,greedy_phase1,140,140,140,0.0,0.9999999999999987,False,0.0029981136322021484,
10,structured,Structured,brickwork,5,20,31,173,commutation_phase2,140,140,140,0.0,0.9999999999999987,False,0.01051950454711914,
10,structured,Structured,brickwork,5,20,31,173,hybrid_phase1_2,140,140,140,0.0,0.9999999999999987,False,0.1125943660736084,
10,structured,Structured,brickwork,5,20,32,174,greedy_phase1,140,140,140,0.0,1.0000000000000009,False,0.0030176639556884766,
10,structured,Structured,brickwork,5,20,32,174,commutation_phase2,140,140,140,0.0,1.0000000000000009,False,0.009994268417358398,
10,structured,Structured,brickwork,5,20,32,174,hybrid_phase1_2,140,140,140,0.0,1.0000000000000009,False,0.11151409149169922,
10,structured,Structured,brickwork,5,20,33,175,greedy_phase1,140,140,140,0.0,0.9999999999999981,False,0.003040313720703125,
10,structured,Structured,brickwork,5,20,33,175,commutation_phase2,140,140,140,0.0,0.9999999999999981,False,0.009600400924682617,
10,structured,Structured,brickwork,5,20,33,175,hybrid_phase1_2,140,140,140,0.0,0.9999999999999981,False,0.11848664283752441,
10,structured,Structured,brickwork,5,20,34,176,greedy_phase1,140,140,140,0.0,0.9999999999999998,False,0.002903461456298828,
10,structured,Structured,brickwork,5,20,34,176,commutation_phase2,140,140,140,0.0,0.9999999999999998,False,0.009150981903076172,
10,structured,Structured,brickwork,5,20,34,176,hybrid_phase1_2,140,140,140,0.0,0.9999999999999998,False,0.12099719047546387,
10,structured,Structured,brickwork,5,20,35,177,greedy_phase1,140,140,140,0.0,0.9999999999999987,False,0.0035119056701660156,
10,structured,Structured,brickwork,5,20,35,177,commutation_phase2,140,140,140,0.0,0.9999999999999987,False,0.009324073791503906,
10,structured,Structured,brickwork,5,20,35,177,hybrid_phase1_2,140,140,140,0.0,0.9999999999999987,False,0.11172771453857422,
10,structured,Structured,brickwork,5,20,36,178,greedy_phase1,140,140,140,0.0,1.0000000000000004,False,0.002996683120727539,
10,structured,Structured,brickwork,5,20,36,178,commutation_phase2,140,140,140,0.0,1.0000000000000004,False,0.009259462356567383,
10,structured,Structured,brickwork,5,20,36,178,hybrid_phase1_2,140,140,140,0.0,1.0000000000000004,False,0.11567926406860352,
10,structured,Structured,brickwork,5,20,37,179,greedy_phase1,140,140,140,0.0,1.0,False,0.0030062198638916016,
10,structured,Structured,brickwork,5,20,37,179,commutation_phase2,140,140,140,0.0,1.0,False,0.011224031448364258,
10,structured,Structured,brickwork,5,20,37,179,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.12140583992004395,
10,structured,Structured,brickwork,5,20,38,180,greedy_phase1,140,140,140,0.0,0.9999999999999982,False,0.0033071041107177734,
10,structured,Structured,brickwork,5,20,38,180,commutation_phase2,140,140,140,0.0,0.9999999999999982,False,0.012065649032592773,
10,structured,Structured,brickwork,5,20,38,180,hybrid_phase1_2,140,140,140,0.0,0.9999999999999982,False,0.11652469635009766,
10,structured,Structured,brickwork,5,20,39,181,greedy_phase1,140,140,140,0.0,1.0,False,0.0036504268646240234,
10,structured,Structured,brickwork,5,20,39,181,commutation_phase2,140,140,140,0.0,1.0,False,0.009638071060180664,
10,structured,Structured,brickwork,5,20,39,181,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.11034059524536133,
10,structured,Structured,brickwork,5,20,40,182,greedy_phase1,140,140,140,0.0,1.0000000000000009,False,0.0034592151641845703,
10,structured,Structured,brickwork,5,20,40,182,commutation_phase2,140,140,140,0.0,1.0000000000000009,False,0.009816884994506836,
10,structured,Structured,brickwork,5,20,40,182,hybrid_phase1_2,140,140,140,0.0,1.0000000000000009,False,0.11162447929382324,
10,structured,Structured,brickwork,5,20,41,183,greedy_phase1,140,140,140,0.0,0.9999999999999984,False,0.0030088424682617188,
10,structured,Structured,brickwork,5,20,41,183,commutation_phase2,140,140,140,0.0,0.9999999999999984,False,0.011248588562011719,
10,structured,Structured,brickwork,5,20,41,183,hybrid_phase1_2,140,140,140,0.0,0.9999999999999984,False,0.1156160831451416,
10,structured,Structured,brickwork,5,20,42,184,greedy_phase1,140,140,140,0.0,0.9999999999999991,False,0.004006624221801758,
10,structured,Structured,brickwork,5,20,42,184,commutation_phase2,140,140,140,0.0,0.9999999999999991,False,0.011852741241455078,
10,structured,Structured,brickwork,5,20,42,184,hybrid_phase1_2,140,140,140,0.0,0.9999999999999991,False,0.11676192283630371,
10,structured,Structured,brickwork,5,20,43,185,greedy_phase1,140,140,140,0.0,0.9999999999999979,False,0.0034956932067871094,
10,structured,Structured,brickwork,5,20,43,185,commutation_phase2,140,140,140,0.0,0.9999999999999979,False,0.011338472366333008,
10,structured,Structured,brickwork,5,20,43,185,hybrid_phase1_2,140,140,140,0.0,0.9999999999999979,False,0.12118124961853027,
10,structured,Structured,brickwork,5,20,44,186,greedy_phase1,140,140,140,0.0,1.0000000000000027,False,0.0041005611419677734,
10,structured,Structured,brickwork,5,20,44,186,commutation_phase2,140,140,140,0.0,1.0000000000000027,False,0.012561321258544922,
10,structured,Structured,brickwork,5,20,44,186,hybrid_phase1_2,140,140,140,0.0,1.0000000000000027,False,0.12054300308227539,
10,structured,Structured,brickwork,5,20,45,187,greedy_phase1,140,140,140,0.0,1.0,False,0.0030384063720703125,
10,structured,Structured,brickwork,5,20,45,187,commutation_phase2,140,140,140,0.0,1.0,False,0.009603023529052734,
10,structured,Structured,brickwork,5,20,45,187,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.12570524215698242,
10,structured,Structured,brickwork,5,20,46,188,greedy_phase1,140,140,140,0.0,1.0000000000000009,False,0.006002902984619141,
10,structured,Structured,brickwork,5,20,46,188,commutation_phase2,140,140,140,0.0,1.0000000000000009,False,0.009919404983520508,
10,structured,Structured,brickwork,5,20,46,188,hybrid_phase1_2,140,140,140,0.0,1.0000000000000009,False,0.10376906394958496,
10,structured,Structured,brickwork,5,20,47,189,greedy_phase1,140,140,140,0.0,1.0000000000000004,False,0.0029993057250976562,
10,structured,Structured,brickwork,5,20,47,189,commutation_phase2,140,140,140,0.0,1.0000000000000004,False,0.009916543960571289,
10,structured,Structured,brickwork,5,20,47,189,hybrid_phase1_2,140,140,140,0.0,1.0000000000000004,False,0.11704564094543457,
10,structured,Structured,brickwork,5,20,48,190,greedy_phase1,140,140,140,0.0,1.0000000000000027,False,0.0030095577239990234,
10,structured,Structured,brickwork,5,20,48,190,commutation_phase2,140,140,140,0.0,1.0000000000000027,False,0.010129690170288086,
10,structured,Structured,brickwork,5,20,48,190,hybrid_phase1_2,140,140,140,0.0,1.0000000000000027,False,0.11784172058105469,
10,structured,Structured,brickwork,5,20,49,191,greedy_phase1,140,140,140,0.0,1.0000000000000009,False,0.0029981136322021484,
10,structured,Structured,brickwork,5,20,49,191,commutation_phase2,140,140,140,0.0,1.0000000000000009,False,0.009994745254516602,
10,structured,Structured,brickwork,5,20,49,191,hybrid_phase1_2,140,140,140,0.0,1.0000000000000009,False,0.119384765625,
10,structured,Structured,brickwork,5,20,50,192,greedy_phase1,140,140,140,0.0,0.9999999999999991,False,0.0020456314086914062,
